ID,SpecObjID,photoObjID,hostra,hostdec,SDSSra,SDSSdec,SDSSredshift,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
45766,4750359265641734144,1237663277929988214,5.03787,0.598161,5.03788179999998,0.59817167,0.2247984,21.4424,20.48852,19.4004,19.06919,19.00256,0.304701,0.06345609,0.03502954,0.04373329,0.1586632,0.1045241,0.08144448,0.05634291,0.04186882,0.03114271
45320,4750370260758011904,1237663716016587388,5.18064,0.477294,5.18064399999997,0.47731225,0.3709862,22.72002,21.50214,20.20874,19.64158,19.16333,0.9603144,0.1621512,0.07565113,0.07352465,0.1661012,0.1086648,0.08467083,0.05857489,0.04352742,0.0323764
45625,4750374109048709120,1237657191444316871,5.16571,0.320808,5.16573190000003,0.32144436,0.3982176,24.48337,21.61429,20.04132,19.33194,18.82258,6.498449,0.188466,0.08741552,0.06701585,0.1373811,0.1113653,0.08677506,0.06003058,0.04460916,0.03318102
43943,4750379881484754944,1237657191981318605,5.37128,0.675133,5.37126019999999,0.67513559,0.3596875,22.41873,21.88751,19.91531,19.3733,19.01945,0.7374739,0.2112569,0.05755111,0.05522559,0.1323663,0.0975809,0.07603438,0.05260023,0.03908761,0.029074
49143,4773907505754382336,null,40.3,-0.8794444,40.302589,-0.87938798,0.03840625,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40840,4773913553068335104,1237657070090977689,40.155,-0.552269,40.154995,-0.55224551,0.3707083,24.65913,21.91646,20.33637,19.8861,19.18009,4.138919,0.1986768,0.08849609,0.08032046,0.2001594,0.1211667,0.0944123,0.06531399,0.0485353,0.03610134
41708,4774005637167161344,1237666408460124633,40.4052,0.261479,40.405201,0.26148888,0.4096017,22.35295,21.36489,20.2024,19.84982,19.57793,0.7494484,0.13034,0.1013102,0.1176792,0.2701614,0.1276643,0.09947515,0.06881645,0.05113799,0.03803727
45598,4774015532771811328,1237666408460124726,40.4329,0.268891,40.433197,0.26877925,0.3942083,24.01084,21.86885,20.94011,20.95687,20.23165,5.224723,0.3061905,0.1705284,0.5836747,0.7641849,0.1278208,0.09959709,0.06890081,0.05120068,0.0380839
43626,4774022404719484928,1237678617435570759,40.5134,0.856297,40.513458,0.85629697,0.3793122,23.01822,22.22625,21.0501,20.79242,19.77469,0.7633194,0.1808862,0.09143544,0.1145206,0.1632167,0.1486559,0.1158317,0.08013183,0.05954653,0.04429168
40248,4774053740800876544,1237678437016994007,41.0892,1.13676,41.089046,1.1368,0.1862778,19.94164,18.75673,18.16382,17.85775,17.64526,0.1143102,0.01976877,0.01554149,0.01808442,0.05281181,0.1603412,0.1249367,0.08643066,0.06422725,0.04777327
44026,4774062811771805696,1237663784215445817,41.2719,0.02498181,41.271851,0.024972207,0.3755694,21.41008,21.30428,19.83681,19.23649,18.94451,0.3981409,0.1266602,0.06986491,0.06437913,0.1595017,0.1320118,0.1028627,0.07115992,0.05287945,0.03933259
42085,4774976230972694528,1237660024522474008,42.785,-1.17043,42.784946,-1.1704526,0.3453471,24.51241,21.85554,20.2204,19.69214,18.98521,2.189617,0.1606989,0.05959602,0.05780163,0.1163416,0.3040802,0.2369372,0.1639121,0.1218042,0.09059998
43018,4774982828042461184,1237657070628897301,42.6111,-0.101776,42.611053,-0.10176162,0.1823879,22.04855,21.13692,20.00885,19.4181,19.08366,0.5512348,0.09980596,0.06113258,0.05678258,0.1803268,0.2702121,0.2105474,0.1456558,0.1082378,0.08050906
43771,4775016363147108352,1237657070628766344,42.2799,-0.159465,42.279892,-0.15948871,0.3202081,21.05711,21.10073,19.1212,18.57293,18.27417,0.3518591,0.2189413,0.05683655,0.04616923,0.1308019,0.2085675,0.1625144,0.1124267,0.0835451,0.06214221
50476,4775023509972688896,1237657584951033900,42.0856,-0.969733,42.084419,-0.97111678,0.1383573,22.51139,21.34423,20.79134,20.39391,20.60872,0.4823516,0.08307984,0.07549184,0.077441,0.3436941,0.2266313,0.1765896,0.1221638,0.09078083,0.06752426
42778,4775038353379663872,1237657070628569640,41.8341,-0.105456,41.834076,-0.10545871,0.2734563,21.0512,20.501,19.42971,19.12793,18.51079,0.3702613,0.08814398,0.05794886,0.0672444,0.1617185,0.17417,0.1357121,0.09388497,0.0697666,0.05189353
41288,4775040827280826368,1237660024522015207,41.6626,-1.12385,41.662621,-1.1238331,0.2016199,22.33633,22.05104,21.71889,20.97959,21.1923,0.6205365,0.1630999,0.2135329,0.2046931,0.7047948,0.1428719,0.1113248,0.07701398,0.05722965,0.04256834
41257,4775046049961058304,1237663783141835725,41.5626,-0.797663,41.562599,-0.79763587,0.2722122,21.47202,20.60621,19.58547,19.12122,18.7736,0.2664182,0.06203772,0.03824662,0.04060054,0.0921444,0.1305884,0.1017536,0.07039267,0.05230929,0.0389085
41969,4775052097275011072,1237660024521884535,41.4185,-1.0881,41.41856,-1.0880194,0.4081733,22.89944,23.96617,22.61053,22.17985,23.13445,0.9561619,0.6196689,0.304906,0.3197922,1.07855,0.1351934,0.1053418,0.07287496,0.05415391,0.04028056
43769,4775057594833149952,1237657070628306973,41.2186,-0.107232,41.21859,-0.10724936,0.3773381,22.50134,21.97199,20.19801,19.45159,18.9679,0.8485491,0.2253805,0.1167592,0.14292,0.194758,0.1297726,0.1011179,0.0699529,0.0519825,0.03866543
41278,4775086182135472128,1237663239271875243,41.025,0.521254,41.024971,0.52131909,0.1992372,24.65253,22.24443,22.00667,21.76411,21.53798,2.475259,0.2441764,0.2953373,0.3829813,1.096489,0.1427498,0.1112297,0.07694817,0.05718074,0.04253196
43361,4775130162600583168,1237666408460779846,41.9014,0.401123,41.901398,0.40112135,0.1350132,20.87422,19.90902,19.3267,19.07872,18.94467,0.2460276,0.0381438,0.03775954,0.04701145,0.1841416,0.1773478,0.1381882,0.09559794,0.07103951,0.05284035
45165,4775137859181977600,1237678437017322219,41.9194,0.964828,41.91938,0.9648984,0.6762365,26.70222,21.6858,20.91442,20.22293,20.09605,1.203031,0.2746519,0.1176651,0.1516105,0.4812098,0.1935034,0.1507765,0.1043065,0.07751091,0.05765388
43364,4775149953809883136,1237657587098583274,42.17291,0.6546011,42.172902,0.65459921,0.2374352,22.74357,20.5233,19.21929,18.67304,18.32877,0.7809327,0.06936298,0.05621308,0.05118195,0.06601974,0.2240204,0.1745552,0.1207564,0.08973499,0.06674634
41593,4775154076978487296,1237657586561712735,42.2831,0.286663,42.283085,0.28661197,0.4647053,21.78557,21.71269,20.84078,20.19079,20.09049,0.5688121,0.1924977,0.1344458,0.136906,0.5063963,0.2099122,0.1635622,0.1131516,0.08408374,0.06254286
41284,4775165896728485888,1237663784215970161,42.4012,0.113058,42.401157,0.11306648,0.1864586,21.24794,20.51431,19.80463,19.54139,19.17879,0.2897688,0.06686486,0.05665109,0.06526107,0.2140028,0.2291981,0.1785896,0.1235474,0.09180899,0.06828902
45493,4775166996240113664,1237663784215970056,42.489,0.0753348,42.488956,0.075342058,0.1861802,20.82659,19.62178,18.7647,18.25967,17.84998,0.1891395,0.02854455,0.02103345,0.01971993,0.05856038,0.2534715,0.1975033,0.1366318,0.1015321,0.07552122
41363,4775194484030808064,1237657587098910885,42.9633,0.66832,42.960499,0.66672982,0.4286877,23.34861,22.04164,21.20932,20.69557,20.43766,1.273732,0.19536,0.1460213,0.1504772,0.3763025,0.3315123,0.2583121,0.1786991,0.1327926,0.0987733
41837,4775206028902899712,1237663239272857972,43.2807,0.55501,43.280697,0.55504266,0.4768792,22.45459,22.38388,21.49665,21.18037,20.1496,0.7480751,0.3388922,0.2190102,0.2922097,0.3628127,0.3656913,0.2849442,0.1971231,0.1464836,0.1089569
43787,4775215924507549696,1237657586562302517,43.6216,0.221589,43.621574,0.22163549,0.3655304,25.48941,22.0436,21.06375,20.52595,19.58187,2.142654,0.3729785,0.1590142,0.1350094,0.2536922,0.3259937,0.2540121,0.1757244,0.130582,0.09712905
41712,4776081240594817024,1237666299479523790,44.9304,-0.954866,44.93037,-0.95511002,0.2548948,28.51198,22.746,21.92126,21.89128,26.13547,0.1913135,0.5785045,0.3113362,0.625851,0.2695049,0.472394,0.3680862,0.2546403,0.1892251,0.1407487
44403,4776092785466908672,1237666299479327806,44.6174,-0.970598,44.617134,-0.97056929,0.2211396,21.57235,21.75413,21.63867,21.18577,21.28567,0.3627059,0.2461735,0.2436073,0.3092808,1.045612,0.400461,0.3120365,0.2158654,0.1604111,0.1193164
45579,4776109827897139200,1237660339090096696,44.2709,-0.09211511,44.270943,-0.092072029,0.4379431,27.13153,23.22744,21.78251,24.16589,20.9235,0.496801,0.6535247,0.3029694,4.278924,0.8829527,0.2654477,0.2068351,0.1430876,0.1063294,0.07908953
41225,4776119723501789184,1237663783679885795,44.21498,-0.3517039,44.215012,-0.35175133,0.1953682,21.00238,21.60568,20.64283,20.42006,21.00525,0.3222259,0.3320318,0.2193721,0.1930109,1.229017,0.272252,0.2121369,0.1467553,0.1090549,0.08111683
44494,4776133467397136384,1237660339090031072,44.1177,-0.133582,44.117519,-0.133524,0.3085414,24.62447,22.02447,20.31561,20.41485,20.46539,4.800849,0.4638617,0.142645,0.2883607,1.37929,0.284447,0.2216392,0.1533289,0.1139398,0.08475031
43916,4776144462513414144,1237660339089965509,43.9415,-0.0511723,43.941494,-0.05117375,0.2620661,21.92545,20.62405,19.43951,18.87407,18.52416,0.500561,0.06660224,0.04263746,0.04030214,0.1217618,0.2977712,0.2320213,0.1605113,0.1192771,0.08872023
43866,4776191741513408512,1237660024522604789,43.0704,-1.12697,43.070438,-1.1268851,0.1742854,20.774,19.75903,18.88334,18.38875,18.23706,0.1971119,0.0357518,0.02696388,0.02652419,0.08771581,0.2918065,0.2273737,0.1572961,0.1168878,0.08694308
42681,4776194490292477952,1237663783142424946,42.8284,-0.710388,42.828396,-0.71037515,0.271428,21.54247,21.66885,21.0093,20.68939,20.62843,0.1917359,0.1085376,0.0847324,0.09487581,0.3300827,0.2269672,0.1768513,0.1223449,0.09091537,0.06762433
40500,4776196689315733504,1237663783679230140,42.7526,-0.364602,42.752594,-0.36459136,0.1791619,21.71078,20.15876,19.06932,18.54219,18.10523,0.3761047,0.04586992,0.02741857,0.02524985,0.0726398,0.2532955,0.1973662,0.136537,0.1014616,0.07546882
40769,4776198338583175168,1237663783679230715,42.8042,-0.268073,42.80415,-0.26804742,0.3177954,24.80773,22.43241,20.89221,20.23742,20.16504,1.58077,0.2077631,0.08145834,0.0682179,0.2636329,0.255723,0.1992576,0.1378455,0.102434,0.07619206
44491,4776209333699452928,1237657070628831527,42.4724,-0.098234,42.472393,-0.098247501,0.182199,21.21289,20.53666,20.05105,19.79043,20.32087,0.4024818,0.1071588,0.07713655,0.1233464,0.8632074,0.2447655,0.1907196,0.1319389,0.09804478,0.0729273
41456,4776212082478522368,1237663239272661358,42.7982,0.453201,42.798145,0.45319644,0.2319865,22.76077,21.96049,21.20432,20.99521,20.09283,0.7205955,0.1740692,0.1288334,0.1829309,0.2692254,0.3135273,0.2442983,0.1690044,0.1255884,0.09341471
41844,4776245067827355648,1237663239272923362,43.4683,0.443459,43.468266,0.44348612,0.5503007,21.54562,21.44003,21.11373,20.74774,20.30238,0.3770178,0.1467021,0.1385543,0.1645731,0.4559488,0.3839206,0.2991483,0.2069494,0.1537856,0.1143882
43124,4776303341943627776,1237663784216756418,44.2209,0.09214,44.220856,0.092133779,0.3671997,21.3949,20.7221,19.98889,19.80552,19.51409,0.207351,0.04989338,0.04130778,0.05126371,0.1696365,0.2699082,0.2103107,0.145492,0.1081161,0.08041853
44452,4776315986327347200,1237678617974145634,44.4561,1.23078,44.456051,1.2308627,0.3774762,22.64707,22.46134,21.8677,21.39357,20.93646,0.7706295,0.2647272,0.2413905,0.2473477,0.5807233,0.3739565,0.2913844,0.2015784,0.1497943,0.1114195
43334,4776330279978508288,1237678437018566927,44.7545,0.897257,44.754425,0.89731096,0.134674,20.776,18.6235,17.44092,16.94391,16.69288,0.5149665,0.1483414,0.1470526,0.1456083,0.1501535,0.2968425,0.2312976,0.1600106,0.118905,0.08844351
42347,4776330279978508288,1237678437018566927,44.7545,0.897257,44.754425,0.89731096,0.134674,20.776,18.6235,17.44092,16.94391,16.69288,0.5149665,0.1483414,0.1470526,0.1456083,0.1501535,0.2968425,0.2312976,0.1600106,0.118905,0.08844351
40756,4756937643291287552,1237663783667695862,16.4622,-0.249546,16.462166,-0.24956776,0.3189736,22.48215,19.81103,18.13677,17.60585,17.18799,1.492866,0.0667301,0.02246061,0.02034065,0.05481917,0.1555869,0.1212323,0.08386792,0.06232285,0.04635675
41845,4756975851320352768,1237666338114830585,15.7084,-0.874723,15.708386,-0.87472306,0.2409276,20.4582,19.2296,17.91188,17.44734,17.04206,0.3146128,0.04708086,0.02195643,0.02374427,0.05743382,0.1314923,0.1024579,0.07087993,0.05267138,0.03917783
41346,4756990969605234688,1237666338651570615,15.3146,-0.464926,15.314566,-0.46489592,0.4195538,22.93473,22.39001,20.9187,20.4735,19.4437,1.366468,0.2254921,0.1010312,0.1052967,0.1517678,0.1492992,0.1163329,0.08047858,0.05980421,0.04448335
44313,4756995917407559680,1237663782593496127,15.344,-1.12907,15.346312,-1.1335936,0.6389018,22.57169,27.96433,22.03218,21.19149,20.60302,1.184968,0.7053804,0.6317262,0.604877,0.8302265,0.1589239,0.1238324,0.08566668,0.06365952,0.04735099
40431,4756999215942443008,1237666338651504852,15.2311,-0.526327,15.231074,-0.52632692,0.2574682,20.59222,19.5053,18.12092,17.62659,17.30332,0.3743271,0.06303011,0.02661471,0.02651665,0.07128342,0.1506021,0.1173482,0.08118092,0.06032612,0.04487155
44816,4763782102989643776,1237663782597624231,24.8201,-1.10922,24.820074,-1.1092099,0.3771707,24.2963,20.65907,19.41222,18.8785,18.49077,2.9696,0.08723493,0.04147332,0.03896276,0.09775547,0.1434561,0.11178,0.07732889,0.05746365,0.0427424
41391,4763792548350107648,1237663783671366737,24.7725,-0.366175,24.772476,-0.36621889,0.4107707,23.82892,23.52643,22.92313,21.94551,22.54227,0.9657701,0.4432903,0.3821535,0.2453443,1.114527,0.1296713,0.101039,0.06989833,0.05194195,0.03863527
42016,4763796396640804864,1237657069547356652,24.7642,-0.952911,24.764231,-0.95292271,0.3202997,22.56049,20.8255,19.536,19.00523,18.52194,1.098193,0.1279702,0.05574049,0.05146572,0.1119682,0.1532891,0.1194418,0.08262932,0.06140244,0.04567213
41543,4763810140536152064,1237666407379370479,24.435,-0.541619,24.43499,-0.54165761,0.4200873,21.92816,21.93397,21.27753,21.00253,21.45201,0.3558457,0.1394074,0.1296204,0.1498194,0.794144,0.1235741,0.0962881,0.06661166,0.0494996,0.03681861
41796,4763833780036149248,1237657071694643831,24.3553,0.699376,24.355352,0.69947489,0.1688075,20.93314,20.94635,20.35057,19.93833,19.80947,0.3574434,0.1565486,0.09344208,0.1603421,0.5225508,0.165512,0.1289659,0.08921798,0.06629853,0.04931392
43192,4763848073687310336,1237657071157904062,24.6849,0.376428,24.684881,0.37644956,0.2990385,22.08487,21.10759,19.73518,19.1979,18.85555,0.4673098,0.07511155,0.03610732,0.03314621,0.1041896,0.1682664,0.131112,0.09070269,0.06740182,0.05013457
41939,4763867590018703360,1237663785282044220,24.9975,0.95536,24.997585,0.95533931,0.2611625,20.03195,19.15886,18.36765,18.00444,17.82154,0.1537941,0.03060249,0.02172148,0.02582085,0.0784321,0.1415122,0.1102653,0.07628104,0.05668499,0.04216322
43128,4763881059036143616,1237663784745370115,25.3743,0.54653,25.374338,0.54650433,0.4167705,20.12527,25.08296,19.19374,19.11744,18.66537,0.2864951,6.736822,0.09383363,0.1331128,0.2976025,0.1665825,0.1297999,0.08979499,0.0667273,0.04963285
40583,4763900300489629696,1237663785282306656,25.58849,0.9796992,25.588463,0.97972027,0.2509592,23.7411,23.12642,22.2673,22.67528,21.39673,1.790118,0.7378419,0.3730933,1.358007,1.147869,0.1453535,0.1132585,0.0783517,0.05822371,0.04330774
40354,4764817018359619584,1237666407917945322,28.3117,-0.105521,28.311644,-0.10553119,0.08922835,27.17896,20.65653,19.97605,20.00852,21.46362,1.823795,0.1495838,0.1410321,0.2223709,3.117996,0.1387441,0.1081084,0.07478892,0.05557618,0.04133847
40658,4764830212499152896,1237663783672807619,28.096,-0.227502,28.095993,-0.22749622,0.1025243,20.50432,19.00139,18.1279,17.72656,17.48495,0.1751291,0.02255263,0.01582029,0.01563758,0.04873294,0.143807,0.1120535,0.07751808,0.05760424,0.04284697
41899,4770571038105772032,1237657070088356231,34.1415,-0.465564,34.141487,-0.46556566,0.2652377,26.34605,20.76006,19.4171,18.99426,18.5219,1.450171,0.08610329,0.04208716,0.04389586,0.1064592,0.145648,0.113488,0.07851044,0.05834167,0.04339549
42643,4770577910053445632,1237663784749236815,34.2028,0.595547,34.202751,0.5955453,0.428934,23.87375,22.6131,20.90137,20.2688,19.51917,2.587496,0.5346106,0.1973262,0.157112,0.4685532,0.1366211,0.1064543,0.07364457,0.05472581,0.04070595
42815,4770579284442980352,1237666408457371795,34.1501,0.229668,34.150124,0.22967722,0.2449709,21.28108,19.91357,19.00242,18.54154,18.34263,0.3571101,0.03946752,0.02900731,0.02840104,0.1007839,0.1242481,0.0968133,0.06697499,0.0497696,0.03701944
44340,4770587530780188672,1237680099168288812,34.605,1.13339,34.60498,1.1333867,0.1192615,20.98064,19.71405,19.15303,18.79547,18.79285,0.206554,0.02908603,0.02703134,0.02999305,0.112061,0.1334519,0.1039848,0.07193622,0.05345632,0.03976168
45705,4770590829315072000,1237666408994308680,34.3046,0.685336,34.304615,0.68535578,0.3779956,21.35584,21.15649,19.697,19.07613,18.78728,0.3784898,0.1239639,0.0495166,0.04999956,0.1336022,0.1558727,0.121455,0.08402198,0.06243733,0.04644191
42113,4770591653948792832,1237666408994373836,34.3937,0.648125,34.3937,0.64813183,0.2893687,21.9255,20.33679,18.72838,18.19176,17.8411,0.6001229,0.05798616,0.03503568,0.02925688,0.06218343,0.1787331,0.1392676,0.09634467,0.07159442,0.05325309
45201,4770593852972048384,1237663784212497187,34.5205,0.112299,34.520447,0.11226043,0.3534861,22.69952,22.78234,22.428,21.84044,21.33043,0.6235958,0.3070233,0.3647372,0.309992,0.8323647,0.1684885,0.1312851,0.09082241,0.06749079,0.05020075
43521,4770596876629024768,1237666407920697695,34.5631,-0.113948,34.563126,-0.11392989,0.3468945,24.12986,23.12576,21.62737,21.04422,21.16066,2.516044,0.5258536,0.2605766,0.2062676,0.9015753,0.1526422,0.1189378,0.08228061,0.06114332,0.04547939
49349,4770599625408094208,1237666408994439354,34.56063,0.7959672,34.560631,0.79596414,0.2131286,21.55561,19.98844,18.78728,18.34479,17.94635,0.5441595,0.0538022,0.02963982,0.03185665,0.07692181,0.1577751,0.1229373,0.08504746,0.06319938,0.04700873
45203,4770624364419719168,1237666408994636040,35.0117,0.721782,35.011688,0.7218141,0.2114545,20.15408,19.47175,18.9497,18.58398,18.526,0.174265,0.03911382,0.0254223,0.04607648,0.1486905,0.1548605,0.1206663,0.08347637,0.06203189,0.04614033
40772,4770627113198788608,1237663784212759337,35.1406,0.203345,35.140617,0.20329781,0.288844,26.17836,21.69594,20.05562,19.43938,19.01427,2.004083,0.2871443,0.07725884,0.0798809,0.2368219,0.1524152,0.1187609,0.08215825,0.06105238,0.04541175
43014,4770643056117391360,1237680000378863780,35.5071,1.15486,35.50713,1.1548965,0.3310141,21.80288,20.36785,18.89338,18.36715,18.07935,0.6471943,0.0922771,0.03803634,0.03486984,0.09409773,0.1468329,0.1144112,0.07914915,0.0588163,0.04374852
44126,4772955878490873856,1237666408459928002,40.0183,0.381292,40.018253,0.38129082,0.2385876,22.57684,21.2142,20.62371,20.18866,19.95493,0.8466815,0.08863013,0.09443989,0.09472148,0.3258311,0.1292886,0.1007408,0.06969199,0.05178862,0.03852122
43770,4773821194091601920,1237663784215773433,41.9785,0.001678989,41.978519,0.00172907,0.3631901,24.14761,22.40594,20.46958,19.68563,19.05134,2.678695,0.345067,0.09523858,0.06934462,0.175519,0.1913266,0.1490804,0.1031331,0.07663899,0.05700532
44901,4773874520405549056,1237657584950509877,40.8253,-0.970756,40.825352,-0.97076361,0.1849401,21.26663,20.57396,19.68074,19.29897,18.97421,0.219794,0.05731448,0.03863937,0.04020422,0.1177883,0.1360292,0.105993,0.07332548,0.05448869,0.04052958
45641,4773883866254385152,1237657584950379066,40.5682,-1.00013,40.568253,-1.0001622,0.2042109,22.17865,21.66274,20.84316,20.96713,21.97741,0.6235937,0.218124,0.1178847,0.2182184,1.81159,0.1383739,0.10782,0.07458939,0.05542792,0.04122819
44736,4773899259417174016,1237657070091108766,40.4418,-0.622182,40.441788,-0.62218959,0.1863786,21.11917,20.44349,19.51575,19.31403,18.57415,0.484812,0.1514386,0.07781453,0.1133942,0.2240503,0.1301268,0.101394,0.07014387,0.05212441,0.03877099
44621,4793023065578512384,1237678617973883616,43.8782,1.22032,43.878082,1.2203075,0.1524079,22.08257,20.40133,20.05204,20.12014,19.87455,0.9277828,0.08028041,0.05771533,0.1529388,0.4396608,0.3764654,0.2933393,0.2029307,0.1507993,0.112167
50890,4794275409339326464,1237667227152547879,40.84167,4.9675,40.841056,4.9679501,0.01377681,20.75681,19.93916,19.6723,19.71483,19.53856,0.2147365,0.2019397,0.2872315,0.4408186,0.5505159,0.2379335,0.1853961,0.1282562,0.0953081,0.07089172
41810,4795252875511963648,1237678617973293425,42.4606,1.18176,42.460617,1.1817864,1.685001,22.10319,21.37666,20.59006,19.90064,19.29696,0.5188238,0.1107592,0.09003916,0.07152302,0.1590884,0.2432178,0.1895137,0.1311047,0.09742482,0.07246616
40857,4799723489505288192,1237678617971785824,39.0149,1.25152,39.014923,1.2515413,0.2355175,21.07421,19.72823,18.59009,18.08615,17.73394,0.2712357,0.03380849,0.01940112,0.01917807,0.04858408,0.1154305,0.08994269,0.06222194,0.04623757,0.03439226
43920,4804228188644286464,1237680000915669053,35.1141,1.23541,35.11414,1.2354033,0.2898774,22.19665,20.62849,19.46482,19.07318,18.7464,0.8568076,0.1264504,0.07310989,0.04818358,0.123102,0.1552608,0.1209782,0.08369216,0.06219224,0.0462596
44615,4804328793958227968,1237680099167764554,33.4147,1.24089,33.414948,1.2409906,0.386591,23.50646,24.58934,22.70247,22.47228,22.41194,1.897123,1.861527,0.6785135,0.8867667,2.216871,0.1286594,0.1002506,0.06935287,0.05153662,0.03833377
40437,4814403619355860992,1237663785281323377,23.2056,1.02244,23.205622,1.0224271,0.5499206,21.93627,20.96564,20.42653,19.82731,19.82815,0.95013,0.2675064,0.4022229,0.4512821,0.2339086,0.1211068,0.09436559,0.06528168,0.04851128,0.03608348
43423,4818886328228749312,1237663278463189658,356.7795,1.026009,356.77951,1.0260245,0.2660076,23.14496,22.01278,20.43478,19.99797,19.5924,1.181426,0.1843295,0.06714706,0.07515492,0.1966095,0.1101524,0.08583,0.0593768,0.04412333,0.03281965
43491,4821150222737448960,1237678617415450902,354.546,1.25039,354.539,1.2516762,0.2455687,24.20254,21.20426,20.24296,19.7179,19.4406,3.080502,0.1638282,0.2053205,0.2503598,0.3246641,0.1379481,0.1074882,0.07435987,0.05525735,0.04110132
41266,4823405876814520320,1237663278461026565,351.748,1.01759,351.74776,1.0175909,0.2773896,25.96159,20.28018,18.8233,18.28898,17.94493,3.737744,0.07508965,0.03761123,0.03250783,0.0904322,0.1459024,0.1136861,0.07864755,0.05844355,0.04347127
40492,4825641727602696192,1237663278460306124,350.176,0.965293,350.17569,0.96519535,0.2799947,22.43032,21.15078,20.59125,20.32108,19.95577,0.7660602,0.1407344,0.1529123,0.1326219,0.3276129,0.1911197,0.1489192,0.1030216,0.07655609,0.05694366
41314,4825652172963160064,1237663463143703219,349.775,1.07224,349.77542,1.0722438,0.4211718,23.04043,21.35439,20.54211,19.98406,19.87849,1.031445,0.09139743,0.07844489,0.07582376,0.2418158,0.2235565,0.1741937,0.1205064,0.08954918,0.06660814
54646,4829150824952209408,1237678776861065374,345.299,4.263583,345.29351,4.269357,-4.461494E-05,22.47097,20.61214,20.11533,19.95285,19.99039,0.6258351,0.05148375,0.05526742,0.08006985,0.2899222,0.2785555,0.2170485,0.1501532,0.1115799,0.08299494
45770,4830198928891682816,1237678617411059957,344.597,1.16486,344.59723,1.1645401,0.06857074,19.04159,17.80552,17.079,16.66136,16.39751,0.05530956,0.008632788,0.006942938,0.007365935,0.02017295,0.2572515,0.2004487,0.1386695,0.1030463,0.07664749
45266,4834643979071889408,1237678617410338948,342.888,1.16699,342.88821,1.167367,0.2188831,22.65753,20.65034,19.66759,19.23755,19.30418,1.729416,1.310617,1.064053,2.269192,5.418259,0.4549392,0.3544856,0.2452315,0.1822333,0.1355481
42142,4836976592973438976,1237657191978959570,359.994,0.744635,359.99396,0.74463708,0.2068103,20.27331,19.3648,18.61896,18.21215,18.03193,0.2123255,0.04173985,0.03389905,0.03692813,0.1078049,0.1164915,0.0907694,0.06279385,0.04666256,0.03470837
49072,4843802361695543296,1237678618494894103,7.545833,2.093611,7.54381169999999,2.0975739,0.01765609,21.46577,20.44038,20.35093,20.16072,20.20003,0.3974482,0.231739,0.2567606,0.2696804,0.4248474,0.103204,0.08041586,0.05563132,0.04134003,0.03074939
51800,4844816385908383744,1237678619569226708,8.929167,2.981945,8.93328559999998,2.98908,0.6132437,23.87578,22.26695,21.06183,19.9548,19.76553,5.172313,0.4169492,0.1633995,0.1173111,0.2910492,0.07271177,0.05665652,0.03919472,0.02912588,0.0216643
44040,4845972522351435776,1237657192520024646,9.62812,1.05296,9.62807370000002,1.0529116,0.3785106,20.06847,20.72738,19.67423,19.46409,19.98038,0.2389741,0.1258841,0.107693,0.1509253,0.8013502,0.07763773,0.0604948,0.04185002,0.03109905,0.02313198
40580,4850434066648899584,1237663785277391097,14.3388,0.848121,14.338805,0.84790497,0.1069531,19.32685,18.30604,17.84479,17.7269,18.00022,0.1303651,0.02521476,0.03033571,0.04958118,0.1789668,0.1108179,0.08634853,0.05973551,0.04438988,0.03301792
43230,4866168351880093696,1237678617407587709,336.623,0.951775,336.62262,0.95188783,0.3644245,24.69352,23.71107,22.47308,22.28548,22.59449,1.387143,0.579628,0.2867718,0.4687351,1.046328,0.272288,0.2121649,0.1467747,0.1090693,0.08112755
44862,4866196664304508928,1237678617407455760,336.27,1.06153,336.27026,1.0615087,0.5656552,20.63831,20.18231,20.00322,19.67879,19.55957,0.1032282,0.0302772,0.03896923,0.04153991,0.1428242,0.3249061,0.2531646,0.1751381,0.1301464,0.09680501
41289,4887748192307748864,1237660024522932765,43.8791,-1.25781,43.87904,-1.2577176,0.2042275,22.00907,20.72072,20.02879,19.69036,19.60065,0.790086,0.1110303,0.09726696,0.1114034,0.3999597,0.2712053,0.2113214,0.1461911,0.1086357,0.08080499
44796,4896743851136360448,1237657069549322799,29.2455,-0.938403,29.245562,-0.93840301,0.4653932,21.52038,22.56854,20.58449,20.81883,20.79958,0.9071465,1.112288,0.1932835,0.5509538,1.964654,0.1249296,0.09734429,0.06734233,0.05004257,0.03722248
47021,4906776070609412096,1237678879943557609,352.4167,-3.040278,352.41297,-3.0462857,0.4992412,25.82203,21.07388,20.5666,19.63053,20.64383,4.897252,0.2275341,0.1791556,0.121865,1.153951,0.1970438,0.1535352,0.1062149,0.07892909,0.05870874
50342,4908003120552845312,1237663275776344713,350.953,-1.13618,350.9559,-1.1341866,0.6021612,26.75767,22.9215,21.35702,20.08932,19.75214,0.5733569,0.4080959,0.1487363,0.09421791,0.2314344,0.1631082,0.1270928,0.08792224,0.06533565,0.04859772
