# ID ra dec redshift vflag
46141 11.879166666666665 -25.293333333333333 0.00082 9
46142 188.97916666666666 27.966666666666665 0.0027 2
46144 182.33749999999998 29.908333333333335 0.002 2
46145 202.48749999999995 47.27166666666667 0.0016 2
46148 190.6333333333333 -0.08166666666666668 0.0057 2
46149 154.14583333333334 21.111666666666668 0.0044 1
46151 308.8395833333333 60.17111111111111 0.00015 9
46152 195.2208333333333 28.01 0.017 1
46173 210.98041666666666 54.36138888888889 0.00378 2
46196 183.93749999999997 36.27 0.00097 2
46198 227.43749999999997 57.001666666666665 0.0026 2
46205 114.23416666666665 65.63119444444443 0.00043 9
46226 16.886249999999997 -13.269722222222223 0.054 9
46254 140.4633333333333 50.99777777777778 0.0021 2
46265 195.36479166666666 27.872972222222224 0.018 1
46267 339.2575833333333 34.41902777777778 0.0027 9
46268 185.74541666666664 15.816972222222223 0.0053 2
46278 181.5313333333333 47.51058333333334 0.0019 2
46279 186.7392083333333 48.27458333333333 0.026 1
46283 124.94766666666663 22.041305555555557 0.012 2
46284 126.53320833333332 21.458972222222222 0.015 2
46286 16.541833333333333 31.40661111111111 0.021 9
46290 126.44212499999999 19.454055555555556 0.025235 1
46292 192.73499999999999 27.838583333333332 0.025364 0
46294 147.15966666666668 33.42641666666666 0.00493 1
46297 185.5018333333333 4.470361111111111 0.0052 2
46298 242.9484583333333 29.57288888888889 0.032 0
46309 178.23666666666665 44.150277777777774 0.00263 2
46310 40.90175 37.345444444444446 0.00164 9
46311 196.64812499999996 27.87488888888889 0.0232 0
46312 230.6887083333333 29.768916666666666 0.023 1
46315 168.77299999999997 25.892083333333332 0.049 0
46318 201.12916666666666 -21.138333333333332 0.0089 9
46322 40.916666666666664 1.3983333333333334 0.004 9
46323 49.551083333333324 -66.5273611111111 0.0016 9
46326 71.45416666666667 -2.085 0.015 9
46328 35.375416666666666 39.38055555555555 0.025 9
46329 231.74999999999997 26.450416666666666 0.033 0
46330 227.88091666666665 5.244055555555556 0.039 0
46331 194.44887499999996 27.884888888888888 0.0232 0
46333 21.605166666666666 -1.6416111111111111 0.019 9
46339 170.91541666666666 53.83686111111111 0.0096 1
46340 41.97308333333333 37.531305555555555 0.0019 9
46341 194.49066666666664 28.05975 0.0232 0
46342 21.580666666666662 34.70138888888889 0.017 9
46343 228.81679166666663 55.514694444444444 0.0255 2
46349 148.3254583333333 36.08888888888889 0.018 1
46353 170.22541666666666 53.19444444444444 0.00387 2
46354 49.508333333333326 40.361666666666665 0.018 9
46355 241.52858333333333 17.45963888888889 0.0252 1
46358 185.46666666666664 4.473333333333334 0.0052 2
46360 337.10024999999996 30.28988888888889 0.0033 9
46364 178.20454166666667 44.12927777777778 0.00263 2
46368 186.62499999999997 9.023333333333333 0.025 0
46375 191.27916666666664 -0.4683333333333334 0.0051 2
46379 170.24249999999998 53.184999999999995 0.00387 2
46381 149.92379166666663 35.39544444444444 0.017 1
46384 138.73749999999995 46.906666666666666 0.014 1
46385 191.9370833333333 4.325555555555555 0.00325 2
46388 183.44125 13.415000000000001 0.00702 2
46390 21.154166666666665 1.7349999999999999 0.017 9
46393 154.93749999999997 45.50333333333333 0.0022 2
46394 169.55833333333334 28.28 0.0424 1
46397 69.20416666666665 -2.995 0.016 9
46406 184.72916666666666 14.411666666666667 0.008 1
46410 49.95416666666666 41.50333333333333 0.018 9
46413 308.7433333333333 60.159555555555556 0.00015 9
46416 123.97916666666664 20.461666666666666 0.043 0
46417 194.575 27.13 0.039704 1
46421 204.25175 -29.866611111111112 0.0017 9
46431 111.73749999999998 85.765 0.0081 9
46438 167.83749999999998 55.67 0.0023 2
46444 192.61666666666665 25.505 0.004 2
46448 40.9375 37.31166666666667 0.00253 9
46454 188.1708333333333 14.041666666666666 -0.00057 9
46460 210.75345833333333 54.242444444444445 0.000811 2
46463 350.04999999999995 8.198333333333334 0.0132 9
46465 145.83333333333334 31.951666666666668 0.0052 1
46480 175.30833333333334 47.68611111111111 0.01057 1
46481 263.1083333333333 7.066666666666666 0.00461 9
46485 339.0208333333333 33.971666666666664 0.022 9
46488 20.550416666666667 0.9558333333333333 0.00789 9
46490 162.10833333333332 26.585 0.021 0
46496 204.96958333333333 -31.66916666666667 0.001358 9
46499 154.24999999999997 73.41 0.0116 9
46501 350.4208333333333 8.875 0.0116 9
46508 184.70833333333331 14.445 0.008 1
46509 140.48333333333332 50.955 0.0021 2
46517 195.96666666666667 28.18638888888889 0.0232 0
46524 347.2041666666666 12.05 0.0127 9
46527 170.04791666666665 12.99861111111111 0.00193 2
46530 10.566666666666665 29.656666666666666 0.016 9
46531 168.03749999999997 54.01 0.039 1
46538 186.61666666666665 31.206666666666667 0.00394 2
46541 339.6541666666666 34.06333333333333 0.0222 9
46548 144.18749999999997 -21.131666666666668 0.0076 9
46556 354.72499999999997 -12.953333333333333 0.00568 9
46558 168.575 48.306666666666665 0.0071 1
46561 51.12499999999999 -21.52166666666667 0.0053 9
46562 174.17499999999998 54.28666666666667 0.0043 2
46566 186.55083333333332 13.111388888888888 0.00079 2
46570 39.40416666666666 33.663333333333334 0.015 9
46571 20.441666666666666 5.226666666666667 0.0076 9
46575 155.86999999999995 19.904166666666665 0.0043 2
46576 54.74999999999999 -44.10333333333333 0.0034 9
46587 162.10833333333332 26.58 0.021 0
46591 202.5683333333333 -21.747777777777777 0.024 9
46592 169.92499999999998 59.28666666666667 0.0098 1
46593 55.54583333333333 -27.863333333333333 0.014 9
46594 346.6583333333333 -44.44833333333333 0.07 9
46596 118.20833333333333 73.32166666666667 0.015 9
46597 335.20124999999996 -46.022777777777776 0.0031 9
46598 174.84862499999997 56.26691666666667 0.00841 1
46601 49.41083333333333 -66.55127777777777 0.001568 9
46603 190.8708333333333 11.588333333333333 0.0047 2
46605 185.74408333333332 15.797972222222223 0.00455 2
46613 173.74216666666663 54.881861111111114 0.0039 2
46615 200.46666666666664 -17.326666666666668 0.024 9
46618 186.4088333333333 12.889861111111111 0.0033 2
46620 308.8752916666666 60.10658333333333 0.00015 9
46624 48.3625 -25.741666666666667 0.0056 9
46625 226.9458333333333 2.5683333333333334 0.0058 2
46627 63.04166666666667 -32.87 0.004 9
46631 216.1083333333333 -16.768333333333334 0.009 9
46633 194.89999999999995 27.963333333333335 0.024 0
46636 210.82083333333333 38.525 0.019 0
46637 184.74758333333332 47.32527777777778 0.0015 2
46641 218.76666666666665 5.348333333333334 0.029 0
46643 187.6583333333333 41.63333333333333 0.002 2
46649 354.1208333333333 -37.931666666666665 0.0023 9
46655 45.66420833333333 -22.85027777777778 0.0046 9
46659 40.07866666666666 32.26638888888889 0.015 9
46660 211.78733333333332 55.01872222222222 0.0066 2
46669 148.42499999999998 1.5766666666666667 0.0043 2
46672 180.79583333333332 44.52 0.0023 2
46674 192.3009583333333 -8.628194444444444 0.0043 9
46675 318.7731666666666 -47.22913888888889 0.016 9
46677 204.2134583333333 -29.90047222222222 0.00308 9
46679 221.22916666666663 1.9533333333333334 0.0058 2
46681 27.554583333333333 27.198611111111113 0.012 9
46682 56.141666666666666 -44.64333333333333 0.0039 9
46683 249.225 36.415 0.031 0
46684 155.87212499999998 19.865250000000003 0.0038 2
46685 53.38179166666666 -36.14861111111111 0.0055 9
46692 186.73220833333332 15.05475 -0.00092 9
46693 168.89999999999998 55.91 0.033 0
46696 153.5458333333333 3.47 0.0041 2
46697 122.79166666666666 46.458333333333336 0.0075 1
46700 198.64999999999995 -42.66833333333334 0.011 9
46701 64.39999999999999 -62.785 0.0043 9
46703 38.87725 -7.158416666666667 0.0051 9
46705 330.68625 -20.798055555555557 0.0087 9
46706 288.9 -54.64833333333333 0.0091 9
46714 214.4983333333333 25.138333333333332 0.01727 1
46715 138.4264583333333 76.47325000000001 0.0049 9
46716 180.68349999999995 1.9791111111111113 0.000617 2
46717 158.45 -28.006666666666668 0.012 9
46719 0.0 -26.183333333333334 0.045 9
46720 190.38754166666664 41.15163888888889 0.0018 2
46721 187.16833333333332 9.261111111111111 0.00258 2
46722 161.63375 63.23027777777778 0.00339 2
46723 207.2208333333333 -30.028333333333332 0.029 9
46725 198.34045833333332 36.60897222222222 0.00962 1
46728 12.54125 31.731111111111108 0.015 9
46729 55.52625 -47.20988888888889 0.0036 9
46730 329.09166666666664 7.365 0.028 9
46731 37.908333333333324 22.916666666666668 0.019 9
46732 36.893750000000004 -10.168055555555554 0.007 9
46735 161.65224999999998 13.750166666666667 0.01 1
46736 200.42499999999998 -27.461666666666666 0.0062 9
46737 175.92916666666665 19.988333333333333 0.022 0
46738 185.42162499999998 14.63188888888889 0.0038 2
46739 201.40191666666664 -43.031555555555556 0.00183 9
46740 184.71679166666667 14.412166666666668 0.008029 1
46741 35.63054166666666 42.33233333333334 0.00176 9
46742 13.772166666666665 -7.333944444444444 0.0059 9
46743 64.37249999999999 -62.78444444444444 0.00435 9
46744 347.59999999999997 7.585 0.039 9
46747 222.24249999999998 12.488055555555555 0.048 0
46748 83.86674999999998 -69.26974166666666 9.51e-06 9
46749 226.76216666666667 1.5034444444444444 0.0085 2
46750 127.50541666666665 52.692499999999995 0.01415 2
46752 193.06708333333333 25.323055555555555 0.00286 2
46753 190.40608333333333 26.074527777777778 0.016 1
46754 303.0249999999999 -55.245 0.015 9
46755 332.59166666666664 -18.871666666666666 0.016 9
46756 190.92154166666666 16.395805555555555 0.0027 2
46757 111.86008333333332 80.1585 0.0073 9
46758 137.02499999999998 78.09 0.0044 9
46766 189.4313333333333 11.805416666666668 0.0051 2
46770 193.37020833333332 2.172944444444444 0.0035 2
46773 228.4333333333333 -14.255 0.0066 9
46774 155.29662499999998 35.65836111111111 0.038 1
46777 211.59124999999997 50.72972222222222 0.00637 2
46778 187.92041666666665 3.9230555555555555 0.01511 1
46779 198.29091666666665 57.34425 0.08 1
46780 227.53749999999997 7.63 0.045 0
46782 248.33587500000002 34.80566666666667 0.03511 0
46784 357.7450416666666 8.6745 0.042 9
46790 162.95874999999998 16.000138888888888 0.02284 0
46793 179.42499999999998 32.28333333333333 0.010854 1
46802 146.9392083333333 2.6266944444444444 0.006252 2
46804 204.4107083333333 28.802611111111112 0.027 0
46805 194.59674999999996 2.7985277777777777 0.0093 2
46806 168.45416666666665 9.59 0.029 1
46810 209.25383333333332 29.16675 0.008 0
46811 339.45712499999996 23.787694444444448 0.00438 9
46813 170.42208333333332 20.158277777777776 0.014 1
46814 5.270208333333333 34.51541666666667 0.064 9
46817 59.885666666666665 42.61922222222222 0.018 9
46820 148.21908333333332 42.86205555555556 0.01603 1
46821 22.99191666666666 12.198277777777777 0.061 9
46832 189.1410833333333 11.241638888888888 0.00744 2
46834 39.871249999999996 -8.137222222222222 0.00429 9
46837 159.06283333333332 37.324222222222225 0.0052 1
46838 191.20941666666664 -40.72680555555556 0.0097 9
46840 8.55825 -27.796083333333335 0.005284 9
46846 230.38845833333332 -7.374027777777777 0.0064 9
46848 181.38779166666666 -30.161166666666666 0.025 9
46849 299.7595416666666 -56.258361111111114 0.040485 9
46850 346.2289999999999 12.305583333333335 0.007935 9
46851 348.9083333333333 7.285 0.034 9
46852 253.19654166666666 -59.21527777777778 0.0049 9
46853 350.6791666666667 23.203333333333333 0.028 9
46855 339.8666666666666 8.618333333333334 0.025 9
46856 13.225 29.018333333333334 0.017 9
46860 5.712916666666666 6.8180555555555555 0.0261 9
46862 113.20453749999999 32.89765416666667 0.054 2
46863 6.54325 13.655750000000001 0.018 9
46865 70.56375 -20.42163888888889 0.005344 9
46868 178.46666666666664 33.361666666666665 0.011 1
46870 173.16899999999995 5.342099999999999 0.02814 1
46871 205.30658333333332 -14.646555555555555 0.042 9
46872 98.59741666666666 -65.55236111111111 0.024 9
46873 164.00920833333333 57.11336111111111 0.0059 1
46874 181.37020833333332 50.53658333333333 0.002524 2
46875 194.7254583333333 -10.73397222222222 0.018 9
46876 81.606625 -52.225833333333334 0.036 9
46877 198.1566666666666 12.584166666666667 0.01097 1
46878 140.12654166666667 -16.500527777777776 0.017 9
46879 250.31245833333332 39.29222222222222 0.03054 2
46880 239.64508333333333 17.45797222222222 0.007235 2
46881 159.69324999999998 53.50138888888889 0.0033 2
46883 199.51666666666665 -15.303333333333333 0.037 9
46885 238.72279166666664 19.012138888888888 0.035 0
46887 188.54249999999996 2.6656666666666666 0.005791 2
46897 237.14791666666665 68.10055555555554 0.029 9
46900 332.52916666666664 -46.321666666666665 0.037 9
46904 295.60029166666664 -55.10652777777778 0.01525 9
46907 6.984958333333332 32.778277777777774 0.016 9
46909 10.986291666666665 1.85375 0.015 9
46912 310.27916666666664 63.495 0.0088 9
46913 329.00716666666665 0.9984444444444444 0.025 9
46917 36.30833333333333 24.258333333333333 0.032 9
46918 22.695416666666667 -42.45886111111111 0.024 9
46924 186.26541666666662 12.871 0.003539 2
46927 55.376958333333334 -4.66375 0.01815 9
46930 54.11420833333333 -34.95872222222223 0.00421 9
46932 161.6509583333333 13.74461111111111 0.01 1
46933 90.24941666666666 -20.36911111111111 0.05 9
46937 209.09274999999997 47.240944444444445 0.00457 2
46938 124.94291666666663 22.033277777777776 0.012 2
46940 197.51749999999996 -46.44175 0.01036 9
46943 288.739 -62.28375 0.014494 9
46947 249.2892083333333 58.166916666666665 0.052 9
46949 205.75629166666664 -31.893194444444443 0.03898 9
46950 310.19395833333334 -70.69258333333333 0.01086 9
46954 266.4470416666667 60.89413888888889 0.033 9
46955 263.18825 16.396083333333333 0.01 9
46957 186.706625 8.877416666666667 0.00424 2
46959 307.6677083333333 -42.309777777777775 0.01847 9
46966 21.261499999999998 -4.650250000000001 0.04799 9
46967 204.45366666666666 -30.692222222222224 0.051 9
46968 351.720625 -81.89577777777778 0.012 9
46971 349.36833333333334 -44.64827777777778 0.145 9
46972 315.98812499999997 -44.647244444444446 0.025 9
46976 286.729875 51.04863888888889 0.036 9
46978 67.58179166666666 -46.400166666666664 0.062 9
46979 32.19570833333333 38.772638888888885 0.014 9
46980 85.44624999999999 -64.30019444444444 0.00395 9
46983 41.57908333333332 -30.274694444444442 0.0042 9
46985 36.979708333333335 20.32922222222222 0.014 9
46986 115.48562499999998 -62.519444444444446 0.0282 9
46989 350.46187499999996 25.15936111111111 0.056 9
46992 113.32870833333332 50.46922222222222 0.05 9
46999 174.83233333333334 56.27108333333333 0.00841 1
47000 172.13124999999997 58.56055555555555 0.01 1
47001 114.82208333333332 -62.053888888888885 0.0293 9
47005 145.93395833333332 49.29880555555555 0.0251 0
47007 172.13929166666665 58.558611111111105 0.01 1
47010 148.85322791666664 69.02047277777778 -0.000113 9
47011 96.1575 -22.830555555555556 0.00908 9
47014 157.44249999999997 13.020277777777778 0.00979 1
47016 202.35774999999998 -30.41322222222222 0.048 9
47018 356.067875 10.768638888888889 0.0055 9
47019 343.097 -40.310199999999995 0.03301 9
47021 352.41675 -3.0404722222222222 0.018 9
47022 111.91916666666665 85.77394444444444 0.0081 9
47027 86.59825 63.36863888888889 0.0443 9
47028 353.67049999999995 -3.1591638888888887 0.017 9
47034 181.08812499999996 -0.7205277777777778 0.0776 0
47037 196.91124999999997 62.21388888888889 0.028 2
47038 125.17041666666665 15.730055555555555 0.089002 0
47043 154.86116666666663 50.872055555555555 0.425 9
47045 202.47529999999995 47.191805555555554 0.00156 2
47048 140.03666666666666 -16.541111111111114 0.0068 9
47049 187.78587499999998 0.6054444444444445 0.02316 2
47050 157.44499999999996 13.020277777777778 0.00979 1
47052 179.8377708333333 52.71632777777778 0.00361 2
47054 0.0 -23.716666666666665 0.007 9
47056 200.37804166666663 -2.1490277777777775 0.03466 2
47059 180.54549999999998 62.14241666666667 0.00403 2
47061 208.90374999999995 40.46483333333334 0.0085 1
47062 5.319124999999999 -48.630361111111114 0.012 9
47064 319.23645833333325 -28.330916666666667 0.034601 9
47065 357.4730416666666 2.702888888888889 0.018 9
47066 27.365999999999996 -56.04383333333333 0.021 9
47068 46.33854166666666 -12.188638888888889 0.013 9
47071 35.77570833333333 -21.235916666666668 0.0057 9
47072 136.546875 -10.666694444444444 0.032 9
47073 138.50612499999997 40.10597222222222 0.00853 1
47079 109.39091666666666 21.82361111111111 0.033 9
47083 136.23916666666665 59.93297222222222 0.0051 2
47084 70.93441666666666 -5.314916666666666 0.016 9
47085 166.73091666666664 7.1721111111111115 0.0047 2
47086 200.249375 3.5989444444444447 0.07565 1
47087 188.15974999999997 63.885888888888886 0.00989 2
47089 201.82641666666663 32.031305555555555 0.02442 0
47091 222.36787499999997 -10.170555555555556 0.00617 9
47099 41.61154166666666 -0.49877777777777776 0.00507 9
47100 351.34404166666667 -57.796055555555554 0.011 9
47101 340.21375 75.16986111111112 0.0052 9
47102 17.748041666666666 33.14505555555556 0.018 9
47103 20.909791666666663 32.63141666666667 0.016 9
47104 344.7905416666666 -4.515916666666667 0.19 9
47105 351.68525 -4.96275 0.019 9
47106 341.39224999999993 -8.751305555555556 0.0499 9
47107 90.27554166666665 -23.674722222222222 0.00597 9
47110 329.08083333333326 73.25377777777778 0.0049 9
47111 4.795958333333332 15.106416666666666 0.01456 9
47112 359.6377499999999 10.723305555555555 0.017 9
47115 147.73320833333332 33.552611111111105 0.00514 1
47117 72.95224999999999 8.844361111111112 0.012 9
47120 7.267749999999999 7.855555555555555 0.453 9
47121 15.335041666666665 4.309388888888889 0.465 9
47122 15.397083333333331 4.437444444444445 0.498 9
47123 16.21225 4.564722222222222 0.655 9
47124 19.63583333333333 7.900972222222222 0.16 9
47125 30.403124999999996 3.6486666666666667 0.3 9
47126 36.23141666666666 0.8854166666666666 0.4 9
47127 36.607499999999995 0.8122777777777779 0.615 9
47128 45.28133333333333 0.35538888888888887 0.48 9
47129 70.13995833333333 -5.501 0.45 9
47130 124.77691666666665 7.722555555555556 0.388 9
47131 4.0735 12.414833333333334 0.0058 9
47132 147.93124999999998 40.314055555555555 0.048 1
47133 71.33849999999998 11.067361111111111 0.0152 9
47136 77.69624999999999 -3.006666666666667 0.033 9
47137 185.98583333333332 48.778055555555554 0.014 1
47139 68.50124999999998 -8.578888888888889 0.0151 9
47141 162.51508333333334 -9.375055555555557 0.44 9
47142 187.2243333333333 -0.07905555555555556 0.41 9
47147 174.65749999999997 -43.4205 0.033 9
47148 192.823875 -13.019916666666667 0.02 9
47149 54.73070833333333 -26.334444444444443 0.0047 9
47154 171.29649999999998 -35.44141666666666 0.11 9
47158 179.87075 -19.256083333333333 0.00443 9
47161 144.18674999999996 -21.147694444444443 0.00758 9
47166 223.4992083333333 3.5295277777777776 0.0056 2
47167 337.12970833333327 -68.97583333333334 0.1 9
47168 326.7102916666666 -43.69733333333333 0.14 9
47172 198.01841666666664 46.193999999999996 0.02864 0
47173 353.3170833333333 -54.08388888888889 0.006571 9
47175 41.50345833333333 -7.572305555555555 0.00436 9
47177 326.47287499999993 -57.14091666666667 0.075 9
47178 215.59466666666665 -0.3899444444444445 0.00553 2
47180 316.40124999999995 -52.378055555555555 0.036 9
47181 17.07345833333333 -0.97375 0.09 9
47189 44.27525 -2.7048333333333336 0.56 9
47192 33.01179166666667 1.377527777777778 0.22 9
47194 13.218249999999998 -0.07530555555555556 0.11571 9
47199 9.074874999999999 11.394583333333333 0.0348 9
47200 11.170208333333331 -63.74572222222222 0.164 9
47201 93.96958333333333 64.43 0.014 9
47202 27.09525 11.520861111111111 0.01728 9
47203 23.836666666666666 -32.780833333333334 0.035 9
47208 170.24658333333332 53.202222222222225 0.00387 2
47209 94.05433333333332 57.05277777777778 0.01667 9
47210 25.935458333333333 4.2219444444444445 0.018 9
47211 59.818416666666664 -53.373777777777775 0.058 9
47215 165.92491666666666 28.903805555555554 0.0024 2
47216 217.86854166666666 49.96216666666667 0.0068 2
47217 119.33637499999999 11.206583333333333 0.048 2
47223 206.90754166666662 2.4374722222222225 0.19 9
47224 192.14662499999997 -0.7675000000000001 0.656 9
47225 164.24637499999997 -3.626777777777778 0.8274 9
47231 213.29187499999998 -65.34577777777777 0.001449 9
47233 88.25829166666665 -17.86538888888889 0.0097 9
47234 153.48408333333333 38.81680555555556 0.023 0
47235 62.75416666666666 -56.49888888888889 0.0043 9
47241 115.32429166666665 9.553166666666668 0.619 9
47254 25.93533333333333 4.221416666666666 0.018 9
47255 192.05949999999999 -3.3329166666666663 0.00372 2
47257 157.2777083333333 -44.65977777777778 0.0084 9
47258 72.97333333333331 -4.96 0.012 9
47259 147.75088333333332 20.07218888888889 0.013 0
47265 150.01216666666667 -0.39186111111111116 0.73 9
47268 164.22145833333332 -4.2308055555555555 0.35 9
47283 170.7732083333333 -0.2654444444444444 0.04 2
47286 179.78445833333328 -0.5557222222222222 0.26 9
47290 190.16466666666665 -0.40075 0.19 9
47294 160.50879166666664 0.030055555555555558 0.28 9
47296 173.23804166666665 50.245444444444445 0.0099 1
47297 124.75916666666664 21.183805555555555 0.014 2
47298 184.96941666666663 7.730472222222223 0.01257 1
47299 191.72395833333331 -11.642555555555555 0.008309 9
47300 154.2722083333333 73.38391666666668 0.00941 9
47301 200.17666666666668 -22.03675 0.006941 9
47302 170.05899999999997 12.9721 0.00193 2
47303 166.56298749999996 -11.606855555555555 0.065 9
47311 214.48087499999997 52.316833333333335 0.28 9
47321 208.5779583333333 -27.741083333333336 0.047 9
47322 193.40429166666664 -28.813472222222224 0.071 9
47323 212.49066666666664 17.542305555555558 0.0162 1
47324 201.00491666666667 9.70636111111111 0.023 0
47325 326.15208333333334 -57.42511111111111 0.16 9
47326 247.46191666666664 39.75563888888889 0.032 2
47327 316.45087499999994 -25.224944444444443 0.077 9
47328 228.41574999999997 2.8956944444444446 0.0369 0
47331 203.83654166666665 -34.20322222222222 0.024 9
47332 6.321958333333333 12.885055555555555 0.01765 9
47333 151.40595833333333 80.291 0.0051 9
47334 68.22858333333332 -61.71597222222223 0.0642 9
47335 204.28912499999998 -33.79219444444444 0.048 9
47336 243.97899999999996 68.34813888888888 0.026 9
47337 329.08554166666664 73.24705555555556 0.0049 9
47338 352.1183749999999 22.423055555555557 0.012 9
47339 241.4430416666666 21.487277777777777 0.015 0
47341 62.307500000000005 -30.70638888888889 0.059 9
47343 356.32154166666663 -44.94586111111111 0.05 9
47344 116.93520833333332 62.327555555555556 0.019 9
47348 7.5534583333333325 -41.102472222222225 0.03 9
47349 163.57895833333333 27.23536111111111 0.0044 1
47350 111.67708333333331 47.093333333333334 0.01012 9
47352 175.23291666666663 11.47936111111111 0.003196 2
47353 49.70529166666666 -44.47047222222223 0.075 9
47354 336.04795833333327 -3.48625 0.0094 9
47356 2.605958333333333 -46.49191666666667 0.02 9
47363 43.25062499999999 -3.6105833333333335 0.085 9
47364 57.28233333333332 -1.7404444444444445 0.124 9
47365 56.73549999999999 0.6959444444444445 0.152 9
47367 119.26195833333333 49.56147222222222 0.01168 2
47368 197.90304166666664 22.924833333333336 0.0087 1
47370 178.74991666666665 58.49066666666667 0.01063 1
47375 74.23837499999999 -4.196111111111112 0.77 9
47376 74.38479166666666 -3.5017222222222224 0.7 9
47380 124.669375 3.2268055555555555 0.65 9
47383 126.08449999999999 3.86 0.43 9
47384 126.10454166666665 3.8188888888888886 0.59 9
47390 74.99504166666667 -38.91786111111111 0.054001 9
47391 55.31520833333333 -53.49188888888889 0.19 9
47392 68.28183333333332 -61.438694444444444 0.059 9
47395 167.4597083333333 -23.728638888888888 0.007 9
47397 110.89429166666666 41.4345 0.0286 2
47399 202.3095833333333 -33.17722222222222 0.008 9
47401 120.90425 6.170527777777778 0.3 9
47409 204.89574999999996 -35.77569444444444 0.049 9
47410 204.32345833333332 -35.45905555555556 0.097 9
47411 203.19324999999998 -31.623194444444444 0.04 9
47412 168.6542916666666 30.31436111111111 0.0668 1
47413 176.52554166666667 47.482055555555554 0.00302 2
47414 172.1380833333333 58.56222222222222 0.01 1
47417 149.72845833333332 14.423805555555555 0.0116 1
47418 287.84662499999996 -50.64272222222222 0.0104 9
47419 114.23720833333331 35.24333333333333 0.013 9
47422 192.19683333333333 41.924527777777776 0.02725 1
47424 142.48212499999997 -5.366472222222222 0.44 9
47426 142.65408333333332 -5.080861111111111 0.23 9
47431 206.0675833333333 -0.1803611111111111 0.74 9
47433 205.3390833333333 -0.5427222222222222 0.24 9
47435 151.81074999999998 -26.393083333333333 0.0156 9
47438 143.74524999999997 21.71597222222222 0.0125 1
47440 163.72654166666663 -3.736111111111111 0.4 9
47459 140.37704166666663 64.24038888888889 0.0052 9
47461 299.34395833333326 -55.138444444444445 0.016 9
47463 227.58554166666661 5.854583333333333 0.095 1
47464 227.60391666666663 5.925000000000001 0.081 0
47465 201.6314583333333 -31.152777777777775 0.047 9
47466 201.4247083333333 -26.782138888888888 0.033 9
47468 159.60587499999997 47.70911111111111 0.00526 1
47469 293.76320833333324 -52.846138888888895 0.0085 9
47473 183.3718333333333 -6.3950000000000005 0.028 9
47475 202.3304583333333 17.04511111111111 0.0136 1
47477 152.6445833333333 -25.825222222222223 0.0084 9
47480 202.3054583333333 -29.29077777777778 0.047 9
47482 184.93041666666664 -12.228277777777778 0.014 9
47489 11.275458333333333 -63.83066666666667 0.15 9
47492 237.79862499999996 21.943333333333335 0.026 1
47493 359.8039583333333 46.8755 0.0167 9
47494 332.44287499999996 -49.79527777777778 0.027 9
47503 12.028666666666666 27.624583333333334 0.01647 9
47509 41.50612499999999 -7.573638888888889 0.00436 9
47511 15.362833333333331 -7.610194444444444 0.0036 9
47512 18.628791666666668 0.4702222222222222 0.092 9
47513 329.6171666666666 -19.968305555555553 0.057 9
47517 37.14895833333333 -10.550111111111113 0.0153 9
47518 11.298874999999999 -63.806 0.076 9
47519 67.44495833333333 -61.50705555555555 0.155 9
47522 67.476 -61.21197222222222 0.0485 9
47526 103.2754583333333 50.03947222222222 0.0199 9
47528 28.380541666666662 -53.97208333333334 0.05 9
47529 15.861958333333332 32.23677777777778 0.01774 9
47535 50.25504166666666 -41.55183333333333 0.1 9
47537 106.00020833333332 50.675 0.0213 9
47542 24.32333333333333 5.880722222222222 0.01057 9
47543 104.82808333333332 57.74472222222222 0.04 9
47545 311.13375 -68.72694444444444 0.01 9
47547 322.50279166666667 26.72261111111111 0.016 9
47548 59.387208333333334 -27.203777777777777 0.072 9
47549 100.71462499999998 41.42191666666666 0.025 9
47550 52.69154166666666 -52.53658333333333 0.06 9
47555 226.9803333333333 54.76111111111111 0.01 2
47556 182.81712499999998 74.80191666666667 0.0056 9
47558 172.11825 58.56083333333333 0.0104 1
47559 199.3182083333333 -18.553722222222223 0.0258 9
47564 83.88445833333333 -69.49780555555556 0.033 9
47565 120.77525000000001 3.4143333333333334 0.04 9
47569 160.52174999999997 -0.48338888888888887 0.21 9
47570 161.0363333333333 -0.8179166666666666 0.06 2
47576 142.4589583333333 -4.738555555555555 0.2 9
47577 64.44495833333333 -4.835666666666667 0.12 9
47579 54.23254166666666 -39.551361111111106 0.1 9
47580 155.655125 27.355500000000003 0.051 0
47581 126.92512499999998 21.487444444444446 0.01444 2
47582 156.25266666666664 53.87694444444445 0.03215 2
47583 241.81254166666662 7.972333333333333 0.00944 2
47585 177.85199999999998 -4.652611111111112 0.076 9
47587 183.84504166666665 -5.303444444444445 0.0988 9
47588 182.40499999999997 -6.309527777777777 0.08 9
47589 198.54404166666663 -5.595472222222222 0.018 9
47592 167.60699999999997 -7.443611111111111 0.065 9
47594 180.29404166666666 14.103416666666666 0.0051 2
47596 127.44774999999998 4.627361111111112 0.03901 0
47599 139.12858333333332 13.650611111111111 0.127 9
47603 165.40154166666667 -6.108777777777777 0.0391 9
47604 210.99133333333333 15.852555555555556 0.05 1
47605 221.18274999999994 58.928416666666664 0.04379 2
47608 166.318625 -6.0256944444444445 0.18 9
47609 127.1295 17.47094444444444 0.021 1
47610 142.62154166666664 16.4355 0.151 9
47613 181.03024999999997 62.50002777777778 0.004253 2
47624 195.17416666666665 2.4960555555555555 0.003201 2
