ID,hostra,hostdec,petroMag_r
48969,207.3083,35.25694,20.1768
51961,210.4208,33.82695,13.44149
46725,198.3667,36.59389,17.9749
3917,130.0438,23.87053,17.97849
46416,123.975,20.46667,20.94321
51684,119.85,16.42111,14.00291
53414,174.0764,38.11856,19.22552
51748,182.85,37.43111,21.58835
49605,201.5417,35.93444,23.26188
53499,204.8212,35.14475,19.1502
51696,193.4708,36.08694,15.80066
48018,180.6542,41.05416,22.29848
49532,180.6542,41.05416,22.29848
52255,162.1167,38.39722,13.58179
52160,160.3208,37.54917,15.5214
46837,159.0667,37.32417,11.12008
48915,179.1167,39.74166,24.71481
47115,147.7375,33.55444,12.17458
4323,123.497,21.58689,16.81281
49460,186.15,39.3825,11.58117
49571,177.0833,38.74833,14.84311
52000,172.2958,36.00555,19.56635
51879,176.175,35.96806,13.57646
48707,206.9375,38.305,13.303
23756,202.6997,38.1125,15.65272
49528,183.4083,16.11944,20.72673
51905,174.2667,15.47056,19.85007
50218,210.5667,13.10056,24.10033
49598,202.5083,13.41639,13.24119
46454,188.175,14.05111,21.52819
47594,180.2917,14.10417,22.64666
47401,120.9042,6.170278,21.28203
48695,166.1875,15.44694,18.52122
3056,163.4092,14.74958,15.58956
48456,159.293,12.6526,13.31189
47763,145.173,11.8884,13.16493
48281,125.6875,24.29806,22.95062
52206,138.4042,29.99944,13.84265
50873,123.5583,21.35556,12.37767
53407,138.4757,29.08078,16.35067
47297,124.7583,21.18583,13.67596
52194,55.30833,15.37889,15.3556
15099,117.7758,52.75664,15.89847
49984,116.9333,48.22278,14.63284
45389,28.385,0.982545,19.96113
42841,28.329,0.899222,19.98586
42547,26.936,1.01385,15.66522
44294,26.3542,0.944783,20.63876
50487,25.6598,1.03035,18.02351
40583,25.58849,0.9796992,22.2673
41939,24.9975,0.95536,18.36765
48482,24.15,0.9236111,26.12801
44613,21.4673,1.04788,19.92273
43868,19.5876,1.02447,21.30691
42828,17.6228,0.936108,19.85991
43861,16.5739,0.853959,20.93438
41273,14.6922,0.888759,20.09125
40430,14.5621,1.00752,21.30504
45383,13.1898,0.925336,21.33501
42396,13.028,1.02129,16.07923
49450,12.7151,0.8512,16.10365
45777,35.2659,0.50445,21.41235
43850,34.3743,0.551899,20.05341
42643,34.2028,0.595547,20.90137
48440,32.62083,0.5377778,22.83406
41937,32.489,0.43776,18.09095
44761,32.4467,0.50087,19.14261
44591,31.0027,0.609168,21.22005
41087,29.8014,0.465597,20.97541
44059,29.6484,0.458092,17.65371
42635,26.9134,0.49159,19.63081
41450,26.9057,0.499509,19.27509
43064,22.7778,0.485189,19.89599
41263,19.903,0.517869,19.15895
40401,19.8529,0.537595,20.93456
42107,19.0867,0.56753,19.5728
43060,18.2767,0.46514,21.08262
50626,17.62917,0.5969445,22.33077
49077,17.4625,0.4558333,22.53851
49353,13.9682,0.506148,18.49016
44551,13.137,0.467178,19.03945
44618,50.0944,0.195387,21.80606
41641,48.6987,0.009667222,19.79635
40409,47.6031,0.179804,21.1227
50469,51.298,-0.105883,20.70335
44199,51.5605,-0.11357,21.22897
41832,57.4174,-0.0276535,18.00538
41513,58.49926,-0.05317778,21.58003
50931,69.15417,-0.1444445,12.16111
47128,45.27917,0.3552778,21.70971
42849,45.9348,0.417599,20.67841
43305,48.0949,0.332263,20.2376
42004,48.498,0.212982,22.84908
43201,50.1567,0.342964,20.92468
45466,50.7105,0.272865,20.77369
40777,50.9099,0.210234,21.67337
44353,51.4592,0.292365,20.02453
41521,51.5637,0.221548,21.62109
41522,51.8861,0.346826,20.95048
41132,52.1995,0.391039,22.52999
42531,52.5797,0.405487,21.2855
41461,53.0085,0.414162,22.52152
41658,54.5554,0.403903,21.33854
45601,55.1983,0.28134,21.14536
44249,55.4654,0.345761,22.27729
42277,45.98589,0.7281972,18.92814
40440,47.4135,0.655479,17.50659
41365,50.2694,0.816178,21.35222
45534,52.2424,0.676607,21.01494
44876,52.2762,0.713708,21.44811
41806,55.053,0.722209,21.00649
43218,55.71902,0.833252,22.8511
47365,56.73333,0.6958333,18.66612
41119,57.64989,0.7876014,21.54917
25347,47.81917,1.183333,22.41743
45373,17.853,-0.899063,19.96033
42124,15.1469,-0.07740419,23.33977
40790,17.1754,-0.01600019,20.00408
42323,347.723,-0.567981,19.61165
45569,28.1106,-0.171473,17.509
42804,31.7604,-0.02500981,18.44817
44200,346.114,0.318409,19.63398
42918,352.998,0.287382,19.38644
44751,36.2686,0.396068,20.39276
48920,40.8804,0.3068056,13.31166
48642,126.8625,17.28389,21.31442
42202,2.24897,-0.210912,21.47158
49111,171.5667,27.86695,13.89068
46331,194.45,27.88305,14.39776
46517,195.9583,28.18583,12.7809
46753,190.4083,26.07472,21.179
54415,142.8462,17.80778,18.80428
46149,154.1417,21.12306,12.14337
51334,139.0917,17.72722,13.98123
52187,146.5542,19.84139,21.53883
51307,160.0417,22.62639,23.08536
50113,150.4,21.6075,14.92595
48341,154.525,21.83306,11.04376
48308,154.525,21.83306,11.04376
49604,151.3083,21.45667,13.7333
4295,157.5587,22.31422,14.96027
51928,163.4875,23.37611,19.97538
50147,161.1167,23.83611,17.70889
47951,159.9917,24.09194,12.88165
51709,194.225,22.37389,20.4063
52445,176.2167,19.45417,14.09134
54346,176.7668,19.55083,18.86211
46737,175.9542,19.97,14.34861
52011,186.0708,18.92472,19.43123
52269,179.6792,19.14694,14.99673
47323,212.4875,17.54583,12.04719
51935,219.2375,16.51556,20.68756
11332,182.3733,20.1,16.66252
48951,220.0833,16.68611,14.00227
49226,181.0473,20.40978,12.62476
52302,232.5042,12.98917,12.22332
52244,213.0667,15.84194,13.08595
50138,213.8,15.74194,13.87245
50737,238.5625,10.96944,16.81353
50983,213.9292,16.19972,15.92865
48712,247.1667,12.76583,18.77876
48510,170.7292,16.59083,12.41796
46756,190.9292,16.39333,10.89877
49891,190.9292,16.39333,10.89877
51095,274.7958,42.80611,14.35986
47630,285.425,40.74361,15.44175
46917,36.31667,24.26222,22.30595
49070,27.7672,-9.702,11.89524
46731,37.91667,22.91722,13.88537
50017,37.45833,23.0925,24.80193
51687,40.70119,28.57427,12.37251
51909,39.71667,27.84667,17.88462
48372,32.1041,14.3496,12.78012
52320,44.60417,36.28389,16.22962
51159,42.06667,34.41972,13.16198
1554,142.4069,14.72181,14.44495
3914,138.5403,14.26114,17.57421
3918,139.9513,14.45158,16.65459
48598,146.7083,16.04333,24.05953
49100,146.7083,16.04333,24.05953
51347,143.2542,15.81889,16.09905
48251,163.6667,-21.06667,12.52292
48474,163.6667,-21.06667,12.52292
52577,163.6667,-21.06667,12.52292
47923,121.7458,8.003889,13.63828
52420,162.7417,-23.65889,19.29567
51510,171.4458,-8.828333,22.72972
50859,171.2583,-9.795278,11.22756
51105,165.8208,-16.75889,14.7195
47941,176.21,-1.6013,13.7578
52804,174.3358,-4.9125,14.81914
47827,171.7958,-6.387222,18.0484
441,181.497,10.01625,16.97682
749,177.3677,1.904417,17.34421
49558,136.9292,12.05167,18.20579
52213,151.6375,14.43361,14.96359
48883,121.0792,84.64167,15.9357
50689,47.32917,80.13194,13.02377
48952,262.0375,7.4225,16.09084
51634,91.5875,83.83861,13.18713
47333,151.4125,80.28555,13.34008
46139,226.7292,56.50917,13.50304
51356,226.7292,56.50917,13.50304
48839,268.3875,64.17333,14.33799
55893,271.532,65.33334,21.40869
51242,48.1375,39.31889,13.01589
48096,134.2583,13.19806,20.26867
52078,47.32084,38.64944,14.22244
50693,46.94167,38.36833,21.09338
49303,46.42916,36.78611,12.40494
48595,138.5542,16.7425,13.35244
49198,44.69584,75.74445,18.95657
47217,119.3333,11.20639,14.95741
52611,31.3125,6.106945,21.70605
51885,34.6125,5.553611,15.32879
50612,31.51667,-3.541389,21.53534
50030,32.29583,-3.745,19.41969
47660,32.78333,3.8525,13.36483
50074,32.6125,-4.285555,23.50009
47887,32.775,-4.377222,22.62517
46485,339.0167,33.97611,13.38224
49375,339.9417,34.38,14.29598
50209,320.5125,5.151667,17.7079
48048,9.491667,8.635278,12.52291
47124,19.63333,7.900833,18.96036
48823,8.3125,7.905,20.95263
47120,7.266667,7.855556,23.59476
50281,333,7.530278,22.8588
48036,344.5,6.069722,13.38462
46784,357.7458,8.680278,14.52501
49311,351.45,8.040556,14.06745
51241,5.708333,6.964167,13.47752
55142,5.522792,7.064528,16.53069
49507,4.183333,7.076111,20.11006
50912,356.05,7.873055,21.33968
46744,347.5917,7.581389,13.49674
49780,346.1458,7.605834,23.6144
49539,5.083333,7.700278,14.30746
46851,348.9083,7.289444,20.71868
46860,5.7125,6.818056,24.25824
51824,279.9708,40.02889,21.55235
51067,280.0292,40.1375,13.53323
47892,64.27917,5.764722,22.77951
50110,261.1,44.93972,13.14687
55167,275.1393,41.96869,18.39878
49054,292.875,35.87639,17.76079
49597,279.9945,39.98078,13.27063
54551,188.1225,4.88875,17.33247
49026,245.4542,-2.282778,22.64143
47475,202.3292,17.05167,12.33001
47955,202.3292,17.05167,12.33001
46343,228.8458,55.51805,12.24924
51029,195.1542,17.84917,20.4038
51046,201.1667,16.56806,23.58332
806,188.1104,16.25797,16.15716
4322,182.8825,16.28053,15.96887
46481,263.1042,7.060278,11.78109
47987,241.8042,-0.08027778,14.66792
51705,257.5208,42.37167,13.82897
47965,244.8875,57.615,13.39288
4992,244.4904,56.63947,14.39787
52185,175.0667,17.45722,13.49856
52406,172.2583,17.23195,14.15981
46790,162.9667,16.00111,24.47614
452,241.6947,14.08142,16.52535
52007,235.3,15.57306,14.23047
50943,245.9458,11.73972,16.97453
52318,217.3083,15.77389,21.53744
51750,207.275,17.23833,21.88429
50207,219.1625,14.66889,21.32799
47604,210.9875,15.8525,30.33375
51989,236.575,10.75861,14.71905
2548,117.5894,33.885,15.02685
51592,125.1958,35.89361,19.34381
47732,122.563,33.9566,12.98961
48463,122.563,33.9566,12.98961
47646,226.6917,12.85028,24.41578
49592,234.9625,14.1875,14.40385
48407,130.1833,-4.121944,12.91108
50712,130.1833,-4.121944,12.91108
48618,212.5292,17.61555,14.68255
55135,144.0356,6.257167,16.39612
49555,178.3333,20.75167,13.07702
479,207.9484,2.747389,17.35023
52625,170.9458,-1.104445,14.82537
48685,179.383,-1.2529,14.47774
493,162.9933,-0.7241667,17.52049
47034,181.0875,-0.7202778,16.10612
47283,170.7708,-0.2652778,21.16253
507,178.3417,-0.3140833,17.36118
51743,173.7917,1.005556,18.32877
52384,172.7542,20.46917,14.00013
49103,172.7542,20.46917,14.00013
4692,176.0114,20.34756,17.35769
50959,149.0833,16.83167,18.82029
52019,136.9083,14.01861,20.74237
50883,153.2542,17.03417,13.44216
3925,136.4818,13.41633,17.01406
47599,139.125,13.65056,22.33625
49456,150.3583,15.77,12.60964
49171,212.5208,17.73333,12.85433
44431,6.13709,1.18618,20.12854
52540,247.4458,8.644167,14.2595
54416,233.8879,12.56683,16.50012
50813,223.4458,20.11555,14.4427
40717,36.5424,1.14561,19.71236
807,178.0903,20.65192,14.81575
49584,174.6233,20.52728,13.39506
4691,176.5049,20.16592,17.50986
55793,176.1133,19.71667,19.60347
48674,169.45,19.15222,18.33761
7005,166.9583,18.99417,24.45693
1343,175.2279,19.16278,16.67652
48604,185.4375,25.88556,22.65691
52580,353.9667,23.61861,22.92901
50,169.6707,25.16625,17.81347
51703,179.0583,25.35306,16.89262
48998,235.375,15.7875,21.66622
49239,206.4417,22.08805,24.80193
47368,197.9042,22.91556,11.85992
51912,137.0875,16.56028,19.78037
51149,223.3708,18.59194,18.47112
51693,208.9458,21.19056,23.48815
53265,140.3295,17.03319,18.59983
50759,251.8708,9.306945,20.3627
49222,172.4375,22.12667,13.99099
46575,155.8625,19.89861,11.5175
250,152.0323,19.2995,16.64836
52487,208.5083,20.00667,19.13122
3906,132.532,13.31383,21.05789
51565,120.6042,9.413611,11.50019
55606,220.7935,17.47125,21.50026
55317,171.6763,20.72686,19.97798
1753,163.1694,19.94478,16.62232
48686,161.2083,21.52139,24.79309
51004,223.4042,18.35222,20.81919
54384,220.9135,18.87011,15.01216
52296,175.1833,22.42945,13.71022
49622,184.8083,22.43167,24.80206
49215,174.4333,22.00945,13.71218
52239,157.7417,20.08194,16.47269
46684,155.8792,19.865,11.9421
51032,209.5792,20.18083,21.32313
49173,144.0167,16.76028,15.1653
47610,142.6208,16.43528,19.89314
50684,224.8667,16.64472,12.98204
48933,222.7292,17.22,16.81271
48588,183.325,21.63528,13.23892
48309,169.8208,20.81333,12.95678
48976,163.1458,22.93444,21.74856
49188,161.2875,22.07861,17.40734
52377,158.6958,21.64833,12.32639
47259,147.75,20.07333,17.07788
51327,184.2917,25.66611,20.26764
48960,179.4458,25.27167,21.9725
47959,179.3375,25.19472,13.5391
48149,182.9667,24.12333,21.88194
48033,201.3833,27.69278,22.94992
48404,201.1042,27.7425,22.70236
49561,180.0708,28.60611,18.72514
48032,201.1833,27.2575,22.28227
49214,196.4458,27.73417,13.09066
46265,195.3583,27.88667,12.55116
49606,195.1792,27.96333,14.78307
50780,195.0583,27.95444,21.3339
46633,194.9,27.96222,24.37741
46417,194.5792,27.13028,23.22838
541,184.1139,27.37319,17.85896
52940,181.7398,27.30167,16.21944
48244,186.9583,26.99361,13.29826
49631,197.0042,26.11639,23.90041
52285,173.1333,27.69889,21.37489
48972,161.9167,26.29528,24.80193
47438,143.7417,21.70528,24.26781
51610,121.4625,12.48,14.61953
47241,115.3208,9.553056,25.57719
501,169.8908,25.73014,17.66146
47947,135.175,17.62194,14.36226
48405,201.4417,27.5725,26.12287
48030,201.0917,27.5775,22.30875
46311,196.65,27.87333,14.81228
46152,195.2292,28.00945,23.43085
52582,195.1333,27.97806,22.09462
46341,194.4917,28.06167,15.31939
11323,185.0885,28.4,22.73049
46587,162.1167,26.58583,22.72784
46490,162.1167,26.58583,22.72784
3642,199.4403,27.21733,15.7141
49204,195.3083,27.72528,20.53821
50932,194.6958,27.67472,13.77093
46292,192.725,27.84194,13.71439
42785,19.8498,1.22313,16.48795
51000,194.8167,27.27806,21.87893
50585,21.7719,1.21516,21.67916
51945,194.6542,27.17639,15.03458
50120,179.6917,27.4525,21.05919
50042,179.6917,27.4525,21.05919
48462,179.6208,27.52889,14.03492
42292,29.1362,1.10602,18.14047
49459,159.9125,25.32195,13.70998
40672,30.0204,1.03473,16.98368
48982,159.9125,25.32195,13.70998
3632,190.8142,27.08556,15.66773
51359,188.8625,27.0675,19.04869
49118,195.9917,26.23417,18.30344
45742,33.9186,1.09524,17.48557
52223,192.8958,26.62889,16.55709
46315,168.775,25.89556,13.73649
49644,196.3167,25.95778,14.19262
51260,137.7875,19.99583,21.64142
52283,193.9583,30.51139,19.87352
47215,165.9292,28.88583,19.26592
46144,182.325,29.92694,12.69226
48112,166.0125,28.03639,12.5154
49828,314.522,0.9006,19.0419
47966,165.7958,27.97361,11.13833
51883,151.5458,25.14944,15.63986
49175,144.3865,23.20278,14.86191
51578,144.3748,23.16078,24.80193
52036,137.025,20.50361,14.82333
3916,130.2205,17.95061,15.86134
52200,168.2083,28.07055,24.451
47349,163.5875,27.24,22.55662
51967,50.52917,-15.4,19.69872
48511,54.87083,-13.11583,21.00278
54007,53.54533,-13.93797,16.84893
54001,45.70638,5.484833,16.48313
48582,32.11666,6.395,13.57651
47760,48.2125,4.706944,12.99176
50842,41,5.428333,22.36252
50890,40.84167,4.9675,19.6723
47542,24.325,5.8775,12.83816
51534,351.1042,-19.03722,15.65313
49286,350.9083,-19.01028,22.84861
49661,354.5542,-20.78222,13.90477
143,172.206,29.91506,17.63687
47580,155.6583,27.35583,14.79716
54383,145.2934,24.02272,15.51049
47038,125.1667,15.73,23.5624
52516,182.2917,29.17694,12.88118
46394,169.5708,28.26083,24.7122
50123,132.1042,18.33028,24.80214
47027,86.60416,63.35917,14.35609
48384,93.95417,64.43056,14.04468
47201,93.95417,64.43056,14.04468
46290,126.4417,19.44972,23.10078
47609,127.1292,17.46611,22.02852
48385,344.925,24.075,14.99727
48093,317.1125,18.19083,18.00092
49036,317.1125,18.19083,18.00092
40329,302.624,1.12105,19.09717
45203,35.0117,0.721782,18.9497
49349,34.56063,0.7959672,18.78728
41361,34.519,0.6530364,21.54689
42113,34.3937,0.648125,18.72838
45705,34.3046,0.685336,19.697
43361,41.9014,0.401123,19.3267
43302,40.6719,0.374402,20.36564
45598,40.4329,0.268891,20.94011
41708,40.4052,0.261479,20.2024
44126,40.0183,0.381292,20.62371
44438,39.6394,0.286222,18.88554
44753,38.5967,0.311344,19.57129
49366,38.4758,0.280881,21.30645
49771,8.0875,5.899445,20.82521
48102,37.0625,0.355,20.85939
41519,36.6449,0.3849,19.59209
42815,34.1501,0.229668,19.00242
48094,333.6208,5.031667,14.5833
43195,32.9655,0.308115,18.96014
45262,32.8596,0.258338,20.32767
41840,32.848,0.246234,18.40399
46463,350.0625,8.206388,24.80214
36273,27.78633,31.92231,17.45964
50506,22.94583,33.61528,13.04999
48067,33,31.54389,15.09927
52400,27.69167,33.10972,17.10404
49793,27.71667,33.09306,14.03707
50796,13.80833,35.43417,15.58892
40968,359.799,0.25153,18.3751
43187,358.879,0.261006,19.01462
50242,21.04167,9.011111,22.56601
47856,21.2,9.539166,10.4645
49909,31.1,9.677222,22.18505
46730,329.0917,7.366667,14.51227
41833,358.403,0.227485,19.31754
42072,356.104,0.367853,18.93999
43414,355.826,0.257246,20.88391
44947,354.737,0.383358,19.04667
45585,354.694,0.2842,17.98582
45496,352.217,0.228564,20.06133
45576,350.552,0.386642,21.3659
49785,350.33,0.2591111,16.48196
43186,350.06,0.395149,19.91224
40967,348.973,0.252211,20.55557
24961,348.2317,0.3634167,17.68252
41647,347.456,0.310865,20.21291
43778,346.5493,0.3589147,19.25901
43937,346.217,0.228117,21.14191
42280,40.4149,-0.01359789,22.16162
49147,40.2348,-0.1792,17.62205
42806,39.9954,-0.150365,20.63554
43284,37.8408,-0.129749,20.30652
44489,37.4265,-0.160717,20.97812
41339,36.8059,-0.08103289,19.69822
43521,34.5631,-0.113948,21.62737
43766,33.8742,-0.0845494,20.2259
41333,31.4896,-0.007408916,19.93322
49035,30.5514,-0.1006,12.93447
42020,28.7082,-0.05009,19.58204
40354,28.3117,-0.105521,19.97605
44347,28.0755,-0.04127389,20.55834
42301,27.5452,-0.173886,18.4443
49947,26.0462,-0.1545,17.15256
42964,24.727,-0.0332445,19.68248
41320,24.0811,-0.0695835,21.74474
43277,23.78302,-0.1840114,20.02956
45429,348.813,-0.0808085,19.28114
42070,348.643,-0.104464,18.52173
50455,348.438,-0.0668826,18.25648
43463,301.9,-0.07332528,19.07342
40361,29.5195,-0.571421,21.91945
49733,29.4735,-0.53359,19.6878
50488,29.4108,-0.521807,20.06951
44111,29.0553,-0.531809,20.27161
40990,28.825,-0.582174,21.18125
42045,27.9153,-0.436553,19.33354
49822,27.2995,-0.6051,18.27408
49859,27.16945,-0.5757497,18.95144
50422,25.26603,-0.4482711,19.16859
44720,25.0107,-0.533128,20.57406
44719,24.6007,-0.497344,20.36024
41543,24.435,-0.541619,21.27753
43027,24.3165,-0.501822,18.12965
49441,23.67432,-0.6042042,16.35376
40988,22.9796,-0.452439,18.31762
44986,356.086,-0.580193,19.5625
50048,355.7167,-0.5561111,24.80424
44651,354.577,-0.486516,19.68556
42352,354.395,-0.4759,20.59724
43170,353.885,-0.570191,20.93575
42346,353.112,-0.482221,19.14755
41850,352.676,-0.427988,22.07096
44099,352.449,-0.602652,19.70323
46850,346.2375,12.32278,11.46108
51186,346.2375,12.32278,11.46108
44571,351.882,-0.44307,18.39813
44841,350.66,-0.429148,22.41201
43404,349.688,-0.49762,19.17593
42327,348.229,-0.584588,17.1844
45475,347.529,-0.558048,19.39577
42746,347.317,-0.45753,21.02741
44840,346.368,-0.471615,19.30207
44257,345.99,-0.576124,21.08257
41980,345.885,-0.588409,20.18963
41849,345.645,-0.462644,20.07484
41117,344.416,-0.560725,20.21974
45099,344.106,-0.450025,16.30936
48371,3.391667,-5.093611,13.52947
42745,343.873,-0.622321,21.81
51821,19.53333,17.5625,24.80213
40984,37.0663,-0.880974,21.03487
42295,36.8759,-0.868762,17.75979
43568,36.434,-0.943912,19.10675
44799,34.1468,-1.01567,21.67665
56727,36.65712,-4.83875,19.68149
42735,33.9248,-1.04411,19.10687
50641,32.48333,-4.4825,22.47158
42017,31.49917,-0.8558253,18.05847
56729,36.23034,-4.384356,22.23372
56766,36.57696,-4.312,18.93552
56781,36.47283,-4.451042,19.99189
43021,31.4008,-0.981508,17.95916
56765,36.88913,-4.327417,23.29191
49684,323.454,-1.01628,16.68797
50065,32.5,-4.1,22.85721
50628,32.5625,-4.068333,21.75415
42784,19.458,1.12182,19.6594
41714,15.6546,1.07801,17.94839
42079,12.3454,1.21466,19.70888
42927,11.578,1.10407,20.92789
50603,31.10833,-3.738333,24.86493
48857,31.6375,-3.810833,22.41911
50029,32.05416,-3.7725,20.71576
49706,20.4077,0.414362,17.72788
36758,34.90408,-3.529886,19.89545
21854,35.77191,-3.610858,23.95894
51365,34.94167,-3.202778,17.89025
21570,36.06635,-3.186753,16.78832
107,358.7875,10.21469,21.45365
52116,9.416667,10.35778,13.98729
47112,359.6417,10.72778,12.84111
50237,355.5542,11.07444,24.80206
43299,19.7354,0.27632,20.0811
49059,39.24583,-5.349444,22.76614
51129,39.24583,-5.349444,22.76614
49874,18.8056,0.399413,21.16807
36749,35.44247,-5.15172,21.3561
37583,36.12014,-4.966453,18.86604
49870,17.8812,0.409524,21.10036
51964,12.5375,-5.193611,24.80206
50023,31.30833,-4.814167,16.78105
49121,32.0375,-4.6975,22.67849
49468,17.7419,0.276128,16.49117
21569,35.87873,-4.636211,18.25449
50617,17.6997,0.226971,22.32804
51511,36.8,-4.534778,22.2335
50071,17.225,0.2988889,23.64593
56782,36.25988,-4.23625,23.80663
45727,15.9844,0.380994,19.62941
42067,15.4927,0.30775,19.21105
49440,15.05,0.3405555,20.21463
41704,14.7789,0.408618,21.69614
56786,36.76733,-4.175361,21.60015
40971,14.17952,0.2326325,18.73341
56795,36.984,-4.176195,21.46253
51226,37.11666,-4.078889,21.85791
41354,14.1448,0.230971,21.24779
48523,31.14167,-3.865833,21.10488
44417,13.5226,0.31329,22.5937
50643,32.17083,-3.569444,23.53549
42994,20.7699,-0.0671888,20.93325
50658,43.725,-6.373611,12.8696
44188,20.5086,-0.02044781,19.32718
459,32.1695,-6.45475,16.85512
51864,30.55417,-6.078889,14.53882
44183,20.163,-0.007568195,21.18045
50600,18.3158,-0.02502639,20.62057
41822,18.2818,-0.0548703,20.91547
8496,18.0161,-0.02465489,21.11961
50619,17.8355,-0.205514,22.16748
50605,17.4972,-0.0189136,21.55777
43275,17.0555,-0.139058,20.81045
43354,17.0303,-0.140282,20.57519
21636,36.46324,-5.404758,22.00657
43353,17.0269,-0.0824552,18.70909
41158,16.2855,-0.01258331,19.46589
44482,15.8238,-0.179041,21.61774
44131,15.44292,-0.1337297,18.24214
45571,13.8658,-0.161754,21.57264
1947,20.00192,-0.4740556,14.92622
50620,18.52083,-0.6069444,22.57439
48892,18.38333,-0.6158333,24.82524
44079,17.4472,-0.588812,20.09078
45613,16.7164,-0.502402,21.29537
50390,16.5482,-0.616988,15.5445
42475,16.1394,-0.466633,21.45055
45249,15.8441,-0.461691,15.88106
41346,15.3146,-0.464926,20.9187
40431,15.2311,-0.526327,18.12092
45694,14.2613,-0.627331,19.37761
43266,13.6662,-0.423985,21.65358
44227,20.4165,-0.896949,18.96788
50421,20.4874,-1.01433,15.15099
45240,19.55512,-0.90575,17.36635
44777,18.4081,-0.966532,21.9341
47181,17.07083,-0.9736111,20.21342
49139,16.2,-0.8958333,19.80635
42997,15.7592,-0.85251,20.23526
41845,15.7084,-0.874723,17.91188
50523,14.8255,-0.948235,16.66375
51823,4.5,24.56306,13.94805
49023,4.5,24.56306,13.94805
45526,55.4852,1.16784,19.70168
41373,55.3624,1.177,16.83569
43013,31.4455,1.20834,18.85567
51570,55.18333,1.056389,14.69179
42796,53.2036,1.15017,18.60718
44254,51.7163,1.2385,18.90523
55184,135.4998,12.3555,17.43412
55685,132.3353,11.19797,18.53154
49648,15.15833,-7.981111,13.16614
47417,149.7333,14.42056,24.80194
52673,154.2781,15.81033,17.74298
50094,192.2583,-9.457222,13.49936
47299,191.7292,-11.63639,12.54353
47255,192.057,-3.3327,16.12656
49084,351.9375,-8.52,20.97001
51412,340.2417,-7.056389,16.14458
46742,13.75833,-7.333333,13.88092
47893,320.0667,-4.877222,13.00087
48836,346.2292,-6.539722,22.1972
50396,354.7034,-6.518083,11.71587
46104,191.5125,-8.655833,19.54065
51128,336.2792,17.58389,17.54853
46385,191.944,4.336,13.84047
52037,190.6042,-7.044167,21.07847
51344,190.0667,-9.298889,13.3364
482,85.68954,82.46072,14.46964
47905,101.9833,84.16278,14.40187
49750,166.8292,76.69473,13.81804
51345,242.7125,17.975,14.43384
47973,242.625,19.95417,22.16849
48901,176.125,69.72972,13.70447
46375,191.2875,-0.4605556,10.79691
51997,247.7708,61.93,21.00639
46198,227.4458,57.00139,11.56135
51483,266.8875,64.0275,13.79658
48323,305.8875,58.34417,13.63493
47433,205.3375,-0.5425,25.19005
48974,204.372,4.1044,13.71841
47431,206.0667,-0.1802778,19.75198
56522,204.1984,5.142389,17.08025
1548,208.7689,-8.529861,16.57864
1503,206.9569,-3.317445,17.61413
52852,203.3631,5.482555,22.33684
1585,208.6351,-6.227139,16.9783
53779,304.2964,58.20261,15.68359
48037,332.3667,40.98972,13.3841
53991,334.0656,40.05742,15.09005
46541,339.6583,34.07306,21.25744
52627,351.2042,15.27556,21.65287
48475,336.95,38.58722,13.36935
53962,345.8385,25.66667,20.18308
51806,350.8375,16.795,22.22813
51525,353.825,12.92389,22.02213
50739,359.1917,-2.646667,13.64967
51134,9.341666,-19.93444,12.19063
47859,0.775,-1.913056,22.78148
51528,4.708333,-10.36194,14.3809
50794,347.2125,20.06944,23.30053
49770,2.433333,-6.289166,18.90032
46907,6.991667,32.77639,20.70161
48177,10.52083,36.80416,23.51411
51908,61.47083,13.47,24.66857
49783,99.17083,37.60139,20.94512
50573,67.79166,7.630833,13.41982
47133,71.32917,11.06778,21.47158
53377,62.70367,5.470333,15.37634
51841,69.78333,11.53056,21.16919
46728,12.54167,31.73111,14.89904
51492,15.34167,31.50778,13.7879
49544,15.34167,31.50778,13.7879
49356,12.45,32.27861,11.90847
50034,38.0625,-8.809444,21.98302
50792,7,30.76528,14.48312
48988,325.6708,28.94722,21.99874
48772,343.3375,32.12889,13.22976
47547,322.5083,26.71806,12.79953
49283,341.1917,33.46111,13.01478
48776,345.7458,34.72722,14.44246
51802,345.4,32.335,20.29292
52598,349.1792,33.99583,12.92996
51846,346.5208,34.10778,12.94864
48065,347.0125,28.56889,23.7981
49865,38.675,-8.510834,19.13785
52514,34.04167,-11.92694,20.43558
48847,37.3375,-9.0375,22.69545
49083,37.47083,-9.021111,22.21248
50625,37.52917,-8.719167,22.12168
49087,38.38334,-8.159445,20.67492
47363,43.25,-3.610556,22.64548
47189,44.275,-2.704722,21.67973
50613,37.05833,-8.608889,22.1857
50623,37.1375,-8.590278,21.38506
50610,37.6,-8.298333,21.23565
48876,37.76667,-8.182222,22.79177
46703,38.8875,-7.155556,22.89033
55413,30.57279,-13.94397,17.09686
428,36.13604,-9.096972,16.58146
49866,36.91667,-8.168889,22.2656
51203,114.4042,41.94695,12.96923
50013,130.8417,-3.571111,19.11783
52593,109.1792,29.855,19.49288
51564,102.4625,28.37111,14.02644
54006,20.75725,-21.29344,16.22568
51734,126.7042,20.36472,14.92762
52671,122.5828,19.44692,18.78869
47139,68.5,-8.578889,12.85036
47136,77.69583,-3.006944,14.77499
47084,70.93333,-5.319445,13.37712
