# ID claimedtype dec host hostdec hostra ra redshift redshift_kind
57126 "Ia?, Ia" -4.751805555555555 "" "" "" 36.39149999999999 0.873 ""
57128 II? -4.723888888888889 "" "" "" 36.40295833333332 0.319 ""
57134 II 2.327722222222222 "" "" "" 150.60724999999996 0.312 ""
57138 II 2.6039166666666667 "" "" "" 150.03720833333333 0.135 ""
57139 II? 2.0905833333333335 "" "" "" 150.56541666666664 0.216 ""
57140 "Ia?, Ia" 2.4518333333333335 "" "" "" 150.59025 0.61 ""
57142 "Ia?, Ia" 2.6668333333333334 "" "" "" 150.53499999999997 0.793 ""
57145 "" 2.550972222222222 "" "" "" 149.8649583333333 0.733 heliocentric
57146 "SLSN, SLSN-I" 2.6432777777777776 "" "" "" 150.027625 1.5 ""
57147 II? 2.521472222222222 "" "" "" 149.70674999999997 0.507 ""
57149 "Ia?, Ia" 1.8678055555555555 "" "" "" 150.19595833333332 0.746 ""
57150 "Ia?, Ia" 2.2871666666666663 "" "" "" 150.07083333333333 0.94 ""
57155 II 2.708861111111111 "" "" "" 150.36774999999997 0.084 ""
57157 II 1.9921666666666666 "" "" "" 150.26970833333334 0.114 heliocentric
57159 "" 1.9469166666666666 "" "" "" 150.1112083333333 0.673 heliocentric
57160 "" 2.5244722222222222 "" "" "" 149.82062499999998 1.023 heliocentric
57163 II 52.669916666666666 "" "" "" 214.77795833333332 0.198 heliocentric
57164 II 52.34063888888889 "" "" "" 215.65229166666666 0.214 heliocentric
57166 "" 52.30733333333333 "" "" "" 214.54295833333333 "" ""
57167 "Ia, Ia?" 52.34366666666667 "" "" "" 215.243375 0.92 heliocentric
57168 "" 52.227000000000004 "" "" "" 215.25549999999996 0.769 heliocentric
57169 "" "" "" "" "" "" "" ""
57170 "Ia, Ia?" 52.97047222222223 "" "" "" 215.35716666666664 0.91 heliocentric
57176 "Ia, Ia?" 52.746833333333335 "" "" "" 215.14866666666663 1.02 heliocentric
57179 "" 53.17780555555555 "" "" "" 215.35333333333332 0.844079 ""
57189 II -18.209944444444442 "" "" "" 334.0972499999999 0.135 ""
57190 II? -17.661777777777775 "" "" "" 334.0092083333333 0.581 ""
57191 "Ia?, Ia" -17.628666666666668 "" "" "" 333.7602916666666 0.456 ""
57192 "Ia?, Ia" -17.433027777777777 "" "" "" 333.6408333333333 0.743 ""
57199 "Ia, Ia?" -4.050722222222222 "" "" "" 36.90470833333333 0.54 heliocentric
57202 "" 2.2510555555555554 "" "" "" 150.50766666666664 0.563 heliocentric
57204 "Ia, Ia?" 2.116 "" "" "" 150.41504166666667 0.474 heliocentric
57205 "Ia, Ia?" 2.4969444444444444 "" "" "" 149.8689583333333 0.831 heliocentric
57208 II 2.5624166666666666 "" "" "" 150.51604166666667 0.125 heliocentric
57209 "" 2.041861111111111 "" "" "" 150.23979166666666 0.507 heliocentric
57214 "" 2.2477583333333335 "" "" "" 149.88192083333328 "" ""
57216 "" 2.601661111111111 "" "" "" 149.636575 "" ""
57217 "" 2.0713861111111114 "" "" "" 150.3089 "" ""
57218 II 53.10866666666667 "" "" "" 214.92974999999996 "" ""
57221 "Ia, Ia?" 52.38411111111111 "" "" "" 214.44924999999998 0.928 heliocentric
57222 "" 53.102833333333336 "" "" "" 214.118875 "" ""
57223 "" 53.01027777777778 "" "" "" 215.64941666666667 0.426 heliocentric
57228 "" "" "" "" "" "" "" ""
57239 CC 27.434494444444443 "" "" "" 201.00199999999998 "" ""
57241 CC 27.311619444444446 "" "" "" 201.038875 0.506 host
57244 CC 27.64965 "" "" "" 200.89391666666663 "" ""
57248 CC 27.75764722222222 "" "" "" 201.20079166666667 "" ""
57250 CC 27.222997222222222 "" "" "" 201.09074999999999 0.53 host
57253 CC 27.528322222222222 "" "" "" 201.09079166666666 0.195 host
57255 CC 27.596305555555553 "" "" "" 201.35099999999997 "" ""
57257 CC 27.239833333333333 "" "" "" 201.1765833333333 0.34 host
57258 CC 27.684019444444445 "" "" "" 201.34308333333328 0.709 host
57264 CC 27.2621 "" "" "" 201.074875 "" ""
57265 "" 27.35086111111111 "" "" "" 200.9125 "" ""
57266 CC 27.73686388888889 "" "" "" 201.4024583333333 "" ""
57267 CC 27.251433333333335 "" "" "" 201.3993333333333 "" ""
57272 CC 27.467144444444443 "" "" "" 200.91416666666663 "" ""
57274 CC 27.202708333333334 "" "" "" 201.22683333333333 "" ""
57275 CC 27.27848611111111 "" "" "" 201.23099999999997 "" ""
57281 CC 27.553061111111113 "" "" "" 201.34804166666666 "" ""
57284 CC 27.22789444444444 "" "" "" 201.38845833333332 "" ""
57286 CC 27.58822222222222 "" "" "" 201.00633333333332 0.3 host
57287 CC 27.742694444444446 "" "" "" 201.42891666666665 "" ""
57288 CC 27.555552777777777 "" "" "" 201.03179166666663 0.995 host
57291 CC 27.284347222222223 "" "" "" 200.90091666666663 "" ""
57294 nIa 27.42135 "" "" "" 201.01687499999997 "" ""
57295 CC 27.47063611111111 "" "" "" 201.4204583333333 "" ""
57309 CC 27.647591666666667 "" "" "" 201.2158333333333 "" ""
57310 CC 27.765391666666666 "" "" "" 201.31908333333328 "" ""
57312 CC 27.534041666666667 "" "" "" 201.00979166666664 1.412 host
57317 CC 27.387008333333334 "" "" "" 201.34579166666663 "" ""
57318 CC 27.206433333333333 "" "" "" 201.16204166666665 "" ""
57324 nIa 27.705594444444444 "" "" "" 200.92737499999996 "" ""
57335 CC 27.292852777777778 "" "" "" 201.27179166666664 "" ""
57336 CC 27.69886388888889 "" "" "" 201.032875 "" ""
57338 CC 27.184780555555555 "" "" "" 200.9972083333333 "" ""
57339 CC 27.65488611111111 "" "" "" 201.33674999999997 "" ""
57343 CC 27.739630555555557 "" "" "" 201.29299999999995 "" ""
57344 CC 27.76188611111111 "" "" "" 201.26304166666662 "" ""
57350 CC 27.522558333333333 "" "" "" 201.2987083333333 "" ""
57354 CC 27.230705555555552 "" "" "" 201.227375 "" ""
57356 nIa 27.31385277777778 "" "" "" 201.18345833333333 "" ""
57358 CC 27.378119444444444 "" "" "" 201.33083333333332 "" ""
57360 CC 27.61295555555556 "" "" "" 201.23116666666667 "" ""
57369 CC 27.47974722222222 "" "" "" 201.12879166666664 "" ""
57371 CC 27.667697222222223 "" "" "" 201.07437499999997 "" ""
57373 CC 27.542800000000003 "" "" "" 201.04720833333332 "" ""
57375 CC 27.51481111111111 "" "" "" 201.0417083333333 0.598 host
57380 Candidate -34.117777777777775 "ESO 352-G47, ESO 352-47" "" "" 20.149999999999995 "" ""
57381 "" -9.481388888888889 "SDSS J015731.05-092853.3?, SDSS J015731.05-092853.3" -999.0 -999.0 29.37958333333333 "" ""
57382 Candidate 4.28 "UGC 5440" "" "" 151.40291666666664 "" ""
57383 Candidate 9.714722222222221 "NGC 5125" "" "" 201.00416666666663 0.0236 host
57384 Candidate -62.04333333333333 "ESO 123-G9, ESO 123-G009" "" "" 110.72291666666665 "" ""
57385 Candidate -43.08111111111111 "IC 1810" "" "" 37.357083333333335 "" ""
57386 Candidate 9.443333333333333 "UGC 9708" "" "" 226.63166666666663 "" ""
57387 Candidate 26.471944444444443 "NGC 3826" "" "" 175.64374999999998 0.0323 host
57388 Candidate 4.093055555555555 "NGC 1218" "" "" 47.114999999999995 "" ""
57389 "" 40.93197222222222 "UGC 6048" "" "" 164.34416666666664 "" ""
57390 "" 6.5794999999999995 "IC 678" "" "" 168.52799999999996 "" ""
57391 Candidate 29.36722222222222 "UGC 8510" "" "" 202.83041666666665 "" ""
57392 II -30.4163 "ESO 427-G13, ESO 427-13" "" "" 102.80429166666664 0.025 ""
57393 Candidate -51.97222222222222 "ESO 205-G11, ESO 205-011" "" "" 89.41333333333333 "" ""
57394 Candidate 4.8275 "UGC 9120" "" "" 213.80166666666662 "" ""
57395 Candidate -52.47277777777778 "PGC 18180, AM 0557-522" "" "" 89.75833333333333 "" ""
57396 Candidate -27.321944444444444 "IC 4252" "" "" 201.85291666666663 "" ""
57397 Candidate 36.1175 "UGC 4614" "" "" 132.3175 0.0271 host
57398 Candidate 48.32972222222222 "UGC 4007" "" "" 116.61249999999998 "" ""
57399 "" 30.049400000000002 "UGC 102" "" "" 2.753459999999999 0.0257 host
57400 Candidate -41.775 "ESO 342-G52, ESO 342-G052" "" "" 322.2704166666667 "" ""
57401 "" 23.223611111111108 "NGC 6315" "" "" 258.1920833333333 "" ""
57402 Candidate 12.91861111111111 "IC 775, IC 755" "" "" 184.72458333333333 "" ""
57403 Candidate -18.194444444444446 "2MASX J19564713-1811347, PGC 871419" -18.192972222222224 299.196375 299.1945833333333 "" ""
57404 Candidate 26.591666666666665 "NGC 3534B" "" "" 167.23541666666662 "" ""
57405 "" -48.3591 "ESO 235-39" "" "" 315.683 "" ""
57406 Candidate -39.538333333333334 "ESO 323-G44, ESO 323-G044" "" "" 193.91666666666663 "" ""
57407 "II P" -17.907555555555554 "NGC 5247" "" "" 204.488375 0.004 ""
57408 Candidate -16.54277777777778 "2MASX J23490180-1632312" -16.542 357.25749999999994 357.25749999999994 "" ""
57411 Candidate -13.7325 "UGC A 391" "" "" 218.84541666666667 "" ""
57412 II -58.10180555555556 "ESO 112-G4, ESO 112-004" "" "" 7.020958333333333 0.034 ""
57413 "" 35.0522 "UGC 5763" "" "" 159.164 "" ""
57414 "LBV to IIn, IIn" 23.98222222222222 "UGC 3165" "" "" 71.875 "" ""
57415 II -18.77736111111111 "ESO 543-G21, ESO 543-21" "" "" 28.123749999999998 0.01914 ""
57416 "" 3.4169444444444443 "NGC 474" "" "" 19.99791666666666 "" ""
57418 "" 12.6525 "NGC 3306" "" "" 159.29245833333331 0.0106 host
57419 "" 0.39575000000000005 "CGCG 011-100" "" "" 171.90299999999996 "" ""
57420 "" 24.226 "UGC 6058" "" "" 164.60399999999998 "" ""
57421 "" -39.06527777777777 "ESO 302-G15, ESO 302-G015" "" "" 58.02541666666666 "" ""
57423 "" 17.621944444444445 "MCG +03-22-020, MCG +03-22-20, ARK 174" "" "" 129.59999999999997 0.02809 host
57424 "" 17.66061111111111 "MCG +03-24-22, CGCG 091-041" "" "" 139.04279166666666 "" ""
57425 Candidate 30.03805555555556 "CGCG 500-019" "" "" 6.308333333333333 "" ""
57426 II -12.3275 "GALEXASC J112409.13-121944.1" -12.328916666666666 171.03804166666666 171.03854166666667 0.065 ""
57427 Candidate 34.61138888888889 "UGC 2090" "" "" 39.15916666666666 "" ""
57428 "II P" -64.34677777777777 "ESO 90-G4, ESO 090-G004" "" "" 29.674249999999997 0.006 ""
57430 Candidate 34.742222222222225 "UGC 9367" "" "" 218.3370833333333 "" ""
57431 "" 32.3592 MCG5-3-57 "" "" 16.881899999999998 "" ""
57432 "Ib, c, Ib/c" 11.731388888888889 "IC 3128A" "" "" 184.67208333333332 0.04 ""
57433 Candidate 12.688333333333334 "2MASX J10255796+1241086" 12.685722222222223 156.49149999999997 156.48749999999998 "" ""
57434 "" 1.4686111111111113 "CGCG 015-059, PGC 45080" "" "" 195.82041666666666 "" ""
57435 II -0.5128333333333334 "UGC 9526" "" "" 221.9007083333333 0.034237 ""
57436 "" 10.953888888888889 "" "" "" 155.87775 "" ""
57437 Candidate -33.49 "ESO 384-G57, ESO 384-G057" "" "" 211.98624999999998 "" ""
57438 Candidate -56.356944444444444 "ESO 189-G19, ESO 189-19" "" "" 330.1083333333333 "" ""
57440 Candidate 17.814722222222223 "NGC 2530" "" "" 121.97458333333334 "" ""
57441 "" 27.997777777777777 "IC 4041" "" "" 195.17125 0.023961 host
57442 Candidate -1.8552777777777778 "UGC 7763" "" "" 188.97416666666663 "" ""
57443 Candidate -3.9775 "2MASX J12255630-0358350" -3.976388888888889 186.4845833333333 186.48708333333332 "" ""
57444 Candidate 7.989722222222222 "UGC 6462" "" "" 171.94791666666663 "" ""
57445 Candidate -35.25055555555556 "ESO 400-G24, ESO 400-24" "" "" 306.79749999999996 "" ""
57446 Candidate 34.58916666666667 "SDSS J085427.67+343520.6, UGC 4660" 34.58905555555556 133.61529166666665 133.61541666666665 "" ""
57447 Candidate 1.4783333333333335 "UGC 7807" "" "" 189.65958333333333 "" ""
57448 Candidate 37.301111111111105 "UGC 5315" "" "" 148.565 "" ""
57449 Candidate -32.90277777777778 "IC 2576" "" "" 156.49916666666664 "" ""
57451 "" 16.03638888888889 "UGC 2339" "" "" 42.85375 "" ""
57452 Candidate 1.3255555555555556 "KPG 105A, UGC 3287" "" "" 79.82291666666666 "" ""
57453 Candidate 17.28888888888889 "NGC 2596" "" "" 126.86999999999996 0.01896 host
57454 Candidate -7.848333333333333 "2MASX J22461316-0750418" -7.844944444444444 341.5548333333333 341.5587499999999 "" ""
57455 Candidate 46.39694444444444 "IC 1221" "" "" 248.67499999999995 "" ""
57456 "" -11.465833333333332 "FGC 2324, PGC 91706" "" "" 321.1345833333333 "" ""
57457 Candidate 4.198611111111111 "NGC 0664:[ZM98] 0108, SDSS J014250.16+041158.5" 4.199583333333334 25.708999999999996 25.709999999999997 "" ""
57458 Candidate 6.215833333333333 "SDSS J105936.10+061257.5" 6.215972222222223 164.90041666666662 164.89999999999998 "" ""
57459 "" -64.5666 "ESO 110-9" "" "" 349.90399999999994 "" ""
57460 Candidate 20.115833333333335 "UGC 6719" "" "" 176.19166666666663 0.02443 host
57461 II 3.3813333333333335 "UGC 5376" "" "" 150.10820833333332 0.00686 ""
57462 "" "" "" "" "" "" "" ""
57463 Candidate 24.045555555555556 "WISEP J045721.63+240237.4, PGC 1698595" 24.043722222222225 74.34012499999999 74.34 "" ""
57464 Candidate -7.197500000000001 "APMUKS(BJ) B134639.91-065657.4" "" "" 207.07125 "" ""
57465 Candidate 2.5294444444444446 "CGCG 039-105" "" "" 169.4475 "" ""
57466 "" 14.918333333333333 "UGC 1589" "" "" 31.486666666666665 "" ""
57467 Candidate 14.308055555555557 "UGC 2282" "" "" 42.176249999999996 "" ""
57468 Candidate 34.69638888888888 "NGC 3012" "" "" 147.4795833333333 0.027 host
57469 "Ia, Ia-91bg" 31.573805555555555 "UGC 7132" "" "" 182.2917083333333 0.02 ""
57470 IIb -19.777666666666665 "2MASX J20041146-1946436, PGC 850627" -19.778777777777776 301.04774999999995 301.0489166666666 0.068 ""
57471 Candidate 12.469722222222222 "CGCG 066-096, MCG +02-28-46" "" "" 165.29833333333332 "" ""
57472 Candidate 12.289444444444444 "MCG +02-24-014, UGC 5044, UGC 5044-2" "" "" 141.93624999999997 "" ""
57473 Candidate -5.975555555555555 "LCRS B133704.2-054320, PGC 159338" "" "" 204.92333333333332 "" ""
57474 Candidate 0.3675 "2MASX J14445214+0021568" 0.36577777777777776 221.21724999999995 221.2179166666666 "" ""
57475 Candidate 1.1549999999999998 "CGCG 017-035" "" "" 204.19791666666663 "" ""
57476 "LCH, IIn Pec" 1.9072222222222222 "NGC 5806" "" "" 224.99791666666664 0.004533 ""
57477 Candidate? -1.4383333333333332 "CGCG 015-006" "" "" 190.79666666666665 0.0441 host
57478 "" -22.227999999999998 "ESO 552-55" "" "" 75.6732 "" ""
57479 Candidate 4.460833333333333 "SDSS J151349.29+042738.4" 4.460666666666667 228.45537499999998 228.45541666666665 "" ""
57480 Candidate -12.6025 "2MASX J21055700-1236118, PGC 950453" -12.603277777777777 316.48749999999995 316.4862499999999 "" ""
57481 Candidate 19.836388888888887 "UGC 5696" "" "" 157.46666666666664 0.02946 host
57482 Candidate 0.1388888888888889 "CGCG 013-084" "" "" 182.13249999999996 "" ""
57483 Candidate 30.853611111111114 "UGC 93" "" "" 2.5724999999999993 "" ""
57484 Candidate -1.6344444444444444 "CGCG 383-008, ESO 194-G7" "" "" 6.074999999999999 "" ""
57486 "" -42.962900000000005 "ESO 246-20" "" "" 37.457699999999996 "" ""
57487 "" 0.8548888888888889 "NGC 201, UGC 419" "" "" 9.894916666666665 "" ""
57488 "Ia, Ia-91bg" -17.52638888888889 "NGC 1092" "" "" 41.37458333333333 0.02907 ""
57489 Candidate -21.8475 "ESO 540-G21, ESO 540-021" "" "" 11.737916666666665 "" ""
57491 Candidate -7.833888888888889 "MCG -01-06-018, MCG -01-06-18" "" "" 29.687499999999996 "" ""
57492 Candidate -6.820833333333333 "MCG -01-04-010, MCG -01-04-10" "" "" 17.842916666666664 "" ""
57493 Candidate 11.976111111111111 "NGC 3968" "" "" 178.8708333333333 0.0191 host
57494 Candidate 23.378611111111113 "UGC 4740" "" "" 135.5258333333333 "" ""
57495 "II, IIb, II/IIb" 42.555 "UGC 783" "" "" 18.611666666666665 0.0197 ""
57496 Candidate 32.11277777777778 "CGCG 503-023, MCG +05-05-10" "" "" 26.731666666666662 "" ""
57497 Candidate -62.272777777777776 "ESO 78-G23, ESO 78-23" "" "" 5.975 "" ""
57498 II 15.735 "UGC 2289" "" "" 42.25333333333332 0.021 ""
57499 II 53.38027777777778 "NGC 3549, UGC 6215, ngc3549" "" "" 167.7320833333333 0.0094 ""
57500 "" 33.83694444444445 "UGC 738" "" "" 17.772499999999997 "" ""
57501 "Ia, Ia-91bg" 21.31722222222222 "NGC 3910" "" "" 177.49541666666664 0.026 ""
57502 "II P" 33.16277777777778 "CGCG 176-024" "" "" 107.57 0.02924 ""
57503 Candidate 9.847777777777779 "SDSS J124651.03+095051.6" 9.847666666666667 191.71262499999997 191.71291666666664 "" ""
57504 Candidate 26.68305555555556 "SDSS J121605.18+264058.7" 26.682972222222222 184.02158333333333 184.02166666666668 "" ""
57505 Candidate 29.95111111111111 "SDSS J093259.82+295703.1" 29.95086111111111 143.24924999999996 143.24916666666664 "" ""
57506 Candidate 36.415 "UGC 6929" "" "" 179.325 "" ""
57507 Candidate 23.579166666666666 "NGC 6233" "" "" 252.56874999999994 0.0358 host
57508 Candidate 20.605 "NGC 4098" "" "" 181.5033333333333 0.022 host
57509 Candidate 21.532777777777778 "UGC 8781" "" "" 208.09875 0.02626 host
57510 Candidate 17.64638888888889 "IC 1748, UGC 1403" "" "" 29.029999999999998 0.0229 host
57511 "" 46.56111111111111 "UGC 9703" "" "" 226.36041666666665 0.0094 host
57512 "II P" -19.996666666666666 "ESO -596-G-10, ESO 596-G10, ESO 596-G010" "" "" 303.763 0.0163 ""
57513 Candidate -18.205 "ESO 597-G7, ESO 597-G007" "" "" 308.0808333333333 "" ""
57514 "" 43.31108333333333 "UGC 5925" "" "" 162.34595833333333 "" ""
57515 II 18.344166666666666 "PGC 1557077, 2MFGC 2033" "" "" 38.68979166666666 0.034 spectroscopic
57516 "" 32.29925 "SDSS J101015.53+321757.1" 32.299194444444446 152.5647083333333 152.56466666666662 "" ""
57517 "" 33.67019444444444 "PGC 5552, KUG 0126+334A" "" "" 22.302624999999995 0.0298 host
57518 "" 0.4221944444444445 "UGC 2271" "" "" 41.93574999999999 0.0245 host
57519 "" 13.472105555555556 "MCG +02-24-05, CGCG 062-018" "" "" 139.53059166666665 "" ""
57520 "II P" 54.5957 "NGC 2446" "" "" 117.20099999999998 0.02 ""
57521 "" 23.327222222222222 "KUG 2334+230" "" "" 354.2745416666666 "" ""
57522 "" 33.97016666666667 "IC 2207" "" "" 117.44708333333332 0.018 host
57523 "" 9.994138888888887 "NGC 522, UGC 970" "" "" 21.190624999999997 "" ""
57524 "" 28.837527777777776 "UGC 7221" "" "" 183.31216666666663 "" ""
57525 "" 21.369611111111112 "SDSS J112059.89+212210.5" 21.369583333333335 170.24954166666666 170.24949999999998 "" ""
57526 "" 19.93543888888889 "NGC 2801" "" "" 139.18820833333334 0.025751 host
57527 "" 22.149555555555555 "PGC 1664409" "" "" 109.19366666666666 "" ""
57528 "" 22.72146944444444 "NGC 3832" "" "" 175.88014166666665 0.023046 host
57529 "" 28.678 "SDSS J112059.89+212210.5, KUG 1259+289" 21.369583333333335 170.24954166666666 195.355 "" ""
57530 "" 23.16668055555556 "KDG 47" "" "" 73.21800833333333 0.01473 host
57531 "" 10.0421 "IC 596" "" "" 152.63199999999998 "" ""
57532 "" 55.86947222222222 "CGCG 276-004" "" "" 243.73916666666662 "" ""
57533 "" 35.0539 "SDSS J163641.16+390314.7" 39.05408333333333 249.17149999999998 249.17099999999996 "" ""
57534 "" 37.9285 "2MASX J16231432+3755415" 37.92819444444444 245.80966666666663 245.80899999999994 "" ""
57535 Candidate 12.693333333333333 "NGC 3016" "" "" 147.45916666666665 0.0321 host
57536 "" 12.104149999999999 "IC 767" "" "" 182.76170833333333 0.006318 host
57537 "" 18.480999999999998 "NGC 3426" "" "" 162.92399999999998 0.0133 host
57538 "" 9.271661111111111 "UGC 12581" "" "" 351.1432416666666 "" ""
57539 "" 26.453630555555556 "MCG +05-36-032, MCG +05-36-32" "" "" 231.75224999999995 "" ""
57540 "" 3.90185 "NGC 7685" "" "" 352.62799999999993 0.0196 host
57541 Candidate 56.13366944444444 "UGC 10454" "" "" 248.46449999999996 "" ""
57542 "" 55.604600000000005 "SBS 0745+557" "" "" 117.29199999999997 "" ""
57543 "" 0.7041 "CGCG 019-042, SDSS J142845.81+004218.3" 0.7050833333333333 217.19087499999998 217.1934583333333 0.0557 host
57544 "" 17.4435 "2MFGC 13913" "" "" 263.2398 "" ""
57545 "" 34.067972222222224 "KUG 0741+341" "" "" 116.06612499999999 0.0284 host
57546 "" 27.8137 "UGC 5580, NGC 3204" "" "" 155.06167083333332 0.0165 host
57547 "" 36.817194444444446 "NGC 4774" "" "" 193.28129166666665 0.0278 host
57548 "" 26.6645 "MCG +05-29-45, MCG5-29-45" "" "" 189.98125 0.025634 ""
57549 "" 19.804022222222223 "PGC 1606220" "" "" 121.69997499999997 "" ""
57550 "" 4.1352 "SDSS J113649.54+040807.3" 4.135361111111112 174.20641666666663 174.20666666666665 0.022689 ""
57551 "" 25.8732 "PGC 1753403" "" "" 73.32099999999998 0.03399 ""
57552 "" 27.158055555555553 "SDSS J082331.78+270928.5" 27.157916666666665 125.88241666666666 125.88249999999998 "" ""
57553 "" 13.697038888888889 "SDSS J113541.61+134149.3" 13.697027777777778 173.923375 173.92333333333332 "" ""
57554 Candidate 4.731761111111111 "NGC 5019" "" "" 198.17354999999998 0.021444 host
57555 "" 5.605099999999999 "UGC 3224" "" "" 74.82666666666665 0.015647 ""
57556 "" 29.771 "UGC 9831" "" "" 230.68789999999998 0.022909 host
57557 "" 29.9491 "NGC 5277" "" "" 205.66049999999996 0.039777 host
57558 "" 9.9537 "UGC 6086" "" "" 165.1417 0.031 host
57559 Candidate 26.477777777777778 "NGC 6372, UGC 10861" "" "" 261.87541666666664 0.0141 host
57560 "" 11.191600000000001 "UGC 9286" "" "" 217.2395 0.0254 host
57561 "" 13.8248 "PGC 1441541" "" "" 53.93579999999999 0.031929 ""
57562 "" -8.167 "MCG -01-36-012, MCG -01-36-12" "" "" 212.57909999999995 0.0364 host
57563 "" 40.407399999999996 "IC 4100" "" "" 195.51709999999997 0.027259 ""
57564 "" 16.4368 "UGC 5495" "" "" 152.9868 0.027519 ""
57565 "" 11.275200000000002 "UGC 10037" "" "" 237.0557 0.0342 host
57566 Candidate -14.769722222222223 "MCG -02-12-022, MCG -02-12-22" "" "" 67.02958333333333 "" ""
57567 "" -13.173499999999999 "PGC 941749, 2MASX J14023814-1310184" -13.171777777777777 210.65891666666664 210.65699999999995 0.036492 ""
57568 "" 36.4148 "UGC 6929" "" "" 179.32349999999997 0.0211 host
57569 "" 29.6348 "NGC 5004" "" "" 197.74719999999996 0.0235 host
57570 "" 28.794600000000003 "NGC 4738" "" "" 192.79229999999998 0.0159 host
57571 "" 31.9939 "UGC 10276" "" "" 243.20229999999995 0.0309 host
57572 "" 14.7185 "2MASX J09293765+1443185" 14.721805555555555 142.40687499999999 142.41299999999998 "" ""
57573 "" 9.031300000000002 "SDSS J122218.98+090153.0" 9.03138888888889 185.57908333333333 185.578 "" ""
57574 "" -0.049861111111111106 "CGCG 012-004" "" "" 172.9958 0.0397 host
57575 "" 43.4064 "UGC 8733" "" "" 207.15472083333333 0.0078 host
57576 "" 3.060519444444444 "SDSS J160536.57+030339.9" 3.061083333333333 241.40237499999995 241.40264166666663 "" ""
57577 "" -0.32689999999999997 "SDSS J143820.09-001937.0" -0.3269444444444444 219.5837083333333 219.58379999999997 "" ""
57578 "" -1.9348 "NGC 4454" "" "" 187.21509999999998 0.008 host
57579 "" -2.3870999999999998 "2MASX J12355005-0223045" -2.3845833333333335 188.95854166666666 188.9594 0.084 host
57580 "" 6.6672 "SDSS J122239.65+063959.9" 6.6666388888888894 185.66520833333334 185.66499999999996 "" ""
57581 Candidate -37.18083333333333 "ESO 376-G11, ESO 376-11" "" "" 160.55166666666662 "" ""
57582 "" 18.6708 "NGC 7056" "" "" 320.5352 0.0179 host
57583 Candidate 15.2794 "NGC 7653" "" "" 351.20869999999996 0.0142 host
57584 "" 9.3444 "SDSS J140611.63+092048.7" 9.346861111111112 211.54845833333331 211.54969999999997 "" ""
57585 "" 10.940100000000001 "UGC 10793" "" "" 259.60429999999997 0.0209 host
57586 "" -13.165700000000001 "NGC 7269" "" "" 336.4495 0.0319 host
57587 "" 35.9099 "NGC 753" "" "" 29.431099999999997 0.0164 host
57588 "" 11.6881 "UGC 1144" "" "" 24.0231 0.0195 host
57589 "" 1.2303000000000002 "UGC 676" "" "" 16.5443 0.0498 host
57590 "" 14.104722222222222 "SDSS J104414.45+140617.1" 14.10475 161.0602083333333 161.0604166666666 "" ""
57591 "" 0.9719 "CGCG 395-018" "" "" 78.2712 0.0434 host
57592 "" -1.9019 "NGC 271" "" "" 12.6773 0.0138 host
57593 "" 13.0459 "UGC 370" "" "" 9.2948 0.015 host
57594 "" 35.7845 "UGC 1651" "" "" 32.4077 0.038 host
57595 "" 20.875600000000002 "UGC 4344" "" "" 125.07199999999999 "" ""
57596 "" 3.1471999999999998 "2MFGC 15642" "" "" 309.39219999999995 "" ""
57597 "" 23.6468 "NGC 776" "" "" 29.9808 0.0164 host
57598 "" 30.532899999999998 "CGCG 496-033" "" "" 345.32919999999996 0.03 host
57599 "" 6.4873 "UGC 705" "" "" 17.1039 0.04 host
57600 "" 4.327 "NGC 4688, SDSS J124747.00+041959.3" 4.333138888888889 191.9458333333333 191.9458 0.0033 host
57601 "" 25.2619 "UGC 2949" "" "" 61.263699999999986 0.023903 ""
57602 "" 23.535200000000003 "NGC 2628" "" "" 130.09539999999998 0.01208 host
57603 "" 14.0554 "CGCG 064-023" "" "" 149.92709999999997 0.0527 host
57604 "" 17.792 "NGC 3806" "" "" 175.19799999999995 0.0117 host
57605 "" 19.7792 "SDSS J102852.94+194645.0" 19.779166666666665 157.22058333333334 157.2208 "" ""
57606 "" 3.1711 "SDSS J112452.35+031016.6" 3.1712777777777776 171.218125 171.2183 "" ""
57607 "" 18.0769 "CGCG 108-046" "" "" 240.20089999999996 0.0439 host
57608 "" -14.4054 "IC 3799" "" "" 192.2446 0.0123 host
57609 "" -7.9569 "2MASX J14002736-0757223, 2MASX J14002736-075722" -7.956194444444445 210.11399999999998 210.11319999999998 0.0275 host
57610 "" 37.6267 "IC 4182" "" "" 196.4296 0.00107 host
57611 "" 25.7105 "CGCG 117-037" "" "" 111.4494 0.039647 host
57612 "" 2.8356000000000003 "2MASX J12241315+0250037" 2.8343611111111113 186.05479166666663 186.054 0.079 host
57613 "" -6.9293000000000005 "" "" "" 195.499 "" ""
57614 "" 55.11 "SDSS J140734.24+550641.2" 55.111444444444444 211.89266666666666 211.89309999999998 0.132 host
57615 "" 7.2714 "UGC 4900" "" "" 139.1613 0.0187 host
57616 "" -17.9121 "ESO 582-G020, ESO 582-G20" "" "" 233.76739999999998 0.0594 host
57617 Candidate 5.5375 "UGC 3066" "" "" 67.74 0.0153 host
57618 "" 51.2642 "IC 1074" "" "" 222.98359999999997 0.025921 host
57619 "" 27.899 "UGC 11852" "" "" 328.9918 0.019513 host
57620 LRV? 43.495 "UGC 7577" "" "" 186.92125 0.0005864 host
