# ID photoObjID hostra hostdec SDSSra SDSSdec petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z petroMagErr_u petroMagErr_g petroMagErr_r petroMagErr_i petroMagErr_z extinction_u extinction_g extinction_r extinction_i extinction_z redshift vflag abs_mag rerun_abs_mag
48327 1237665016313806952 168.6292 33.805 168.63384 33.805816 17.83532 16.64805 16.28444 16.05798 16.08583 0.05753572 0.01029681 0.01009481 0.01271088 0.05116711 0.09669472 0.07534387 0.05212254 0.03873263 0.02880996 0.034 0 -18.757058099850912 -18.757058099850912
49237 1237665024374931478 203.3708 33.0425 203.37092 33.042378 15.86915 14.02303 13.27428 12.88022 12.644 0.02194169 0.009539323 0.006605033 0.006815424 0.007661853 0.07980032 0.06217987 0.04301574 0.03196531 0.02377632 0.025 0 -21.099523557999824 -21.099523557999824
48601 1237663529726836751 136.8917 60.47944 136.88991 60.479486 12.85538 11.83338 11.3987 11.12355 11.05086 0.0143881 0.009726141 0.003799883 0.001877983 0.00395349 0.1652001 0.1287228 0.08904986 0.06617359 0.04922099 0.00629 1 -19.978656741865983 -19.978656741865983
51070 1237662238542725260 190.9375 10.76972 190.93988 10.769933 15.88089 14.60195 14.01216 13.67314 13.43948 0.05083606 0.01795693 0.01777916 0.01507109 0.01353222 0.1031767 0.0803946 0.05561661 0.0413291 0.03074126 0.029 1 -20.683933504134416 -20.683933504134416
52045 1237665567691309503 239.4458 16.37333 239.44374 16.373448 17.575 16.16477 15.47305 15.08356 14.84658 0.04587628 0.00787196 0.008644702 0.008022196 0.0115752 0.1605913 0.1251316 0.08656548 0.06432743 0.04784779 0.036 0 -19.69256601847607 -19.69256601847607
51338 1237665567691833440 240.5542 15.9375 240.55523 15.937525 16.8421 15.24389 14.48751 14.10174 13.91391 0.03048732 0.06850986 0.0697818 0.06001192 0.04751305 0.1372678 0.1069582 0.07399315 0.05498485 0.04089862 0.0355 0 -20.64773527991511 -20.64773527991511
46355 1237665428645937517 241.5292 17.46083 241.53448 17.461626 19.14261 17.24246 16.45929 16.07344 15.84829 0.08803454 0.06040415 0.06957224 0.07572699 0.04051965 0.1937101 0.1509376 0.1044179 0.07759372 0.05771548 0.0252 1 -17.931816218547365 -19.730966218547366
50228 1237665567692751540 242.6708 15.29389 242.67377 15.295414 18.91296 18.17445 17.79754 17.5852 17.74741 0.1370917 0.02347338 0.01649336 0.03142957 0.1376255 0.1501282 0.1169788 0.08092543 0.06013627 0.04473033 0.07 1 -18.812053714710924 -18.812053714710924
49610 1237665442071839222 241.3417 17.75417 241.34258 17.754182 17.95717 16.16584 15.73851 15.51897 15.82364 0.1261587 0.02367219 0.02745902 0.03200032 0.08373056 0.20207 0.1574516 0.1089243 0.08094241 0.06020629 0.037 0 -19.48660213497461 -19.48660213497461
47339 1237665102759329835 241.4667 21.48472 241.46651 21.481533 15.52921 15.14509 14.84071 31.27062 31.68943 0.1393871 0.2853299 0.3591895 1.420946 0.08048382 0.3413046 0.2659422 0.1839776 0.1367151 0.1016909 0.015 0 -18.42384980991804 -20.805059809918042
47973 1237671692300648692 242.625 19.95417 242.62335 19.954245 15.8666 14.68208 14.17731 13.87377 13.62082 0.0196123 0.003143826 0.003038455 0.003899899 0.009752351 0.2212396 0.1723884 0.1192575 0.08862111 0.06591782 0.026 1 -20.28166025449373 -20.28166025449373
48112 1237667253471608906 166.0125 28.03639 166.01225 28.036806 14.55434 13.21674 12.5154 12.22544 12.01079 0.00863225 0.001855014 0.001536801 0.001399458 0.002907045 0.1191444 0.09283648 0.06422385 0.0477252 0.03549878 0.0046 1 -18.18249267304751 -18.18249267304751
501 1237667429032067112 169.8908 25.73014 169.89085 25.730149 19.20608 18.06806 17.66146 17.37554 17.14153 0.07345986 0.01393161 0.01530771 0.02156824 0.07021917 0.06845672 0.05334102 0.03690107 0.02742145 0.02039652 0.09149 1 -19.52951165261364 -19.52951165261364
49111 1237667324325527600 171.5667 27.86695 171.56565 27.867131 15.10245 14.19395 13.89068 13.71338 13.56877 0.009231677 0.003586862 0.003761953 0.004279582 0.009358758 0.07487686 0.05834354 0.04036179 0.02999314 0.02230938 0.024 0 -20.394479723197666 -20.394479723197666
48462 1237667323254931478 179.6208 27.52889 179.62092 27.528784 15.29073 14.29011 14.03492 14.0618 14.29271 0.01369887 0.02242359 0.03438378 0.05173617 0.1156764 0.1044805 0.08141048 0.05631939 0.04185135 0.03112971 0.011469 1 -18.64681127833309 -18.64681127833309
50120 1237667323254931594 179.6917 27.4525 179.69029 27.452442 14.89818 13.40289 12.8527 12.66106 12.43404 0.0177706 0.004670773 0.002879055 0.003033964 0.006867544 0.09931224 0.07738342 0.05353349 0.03978112 0.02958985 0.0115 1 -19.834892716407694 -19.834892716407694
50042 1237667323254931594 179.6917 27.4525 179.69029 27.452442 14.89818 13.40289 12.8527 12.66106 12.43404 0.0177706 0.004670773 0.002879055 0.003033964 0.006867544 0.09931224 0.07738342 0.05353349 0.03978112 0.02958985 0.012 1 -19.92730974487776 -19.92730974487776
52940 1237667442969804912 181.7398 27.30167 181.73984 27.301692 18.10253 16.825 16.21944 15.90557 15.67341 0.08759648 0.02136253 0.02219364 0.02496941 0.03503939 0.08591967 0.06694803 0.04631433 0.03441651 0.02559956 0.05598 1 -19.904827985290353 -19.904827985290353
52516 1237667210528358554 182.2917 29.17694 182.29171 29.176912 15.06493 13.50672 12.88118 12.50676 12.35652 0.0141021 0.003104515 0.003182957 0.005339553 0.007161874 0.08337737 0.06496708 0.04494392 0.03339816 0.02484209 0.012762 1 -20.032517216071497 -20.032517216071497
541 1237667442970722587 184.1139 27.37319 184.11396 27.373201 19.74416 18.32946 17.85896 17.5181 17.23757 0.179801 0.02154528 0.02237291 0.02729591 0.09074722 0.09552655 0.07443364 0.05149285 0.0382647 0.02846191 0.08 1 -19.040593449599353 -19.040593449599353
48244 1237667442434965567 186.9583 26.99361 186.95976 26.993526 15.84438 14.11404 13.29826 12.88989 12.61107 0.01679203 0.01337193 0.01104812 0.00992925 0.008989587 0.1085382 0.0845722 0.05850666 0.04347672 0.03233869 0.024 0 -20.986899723197666 -20.986899723197666
51723 1237665440976207963 187.8458 29.13639 187.84535 29.136482 14.89602 13.79111 13.07846 12.72061 12.45263 0.03504755 0.01147502 0.0161213 0.008553555 0.01227984 0.08897065 0.06932533 0.04795894 0.03563863 0.0265086 0.0152 1 -20.2148614543635 -20.2148614543635
51359 1237667322721665101 188.8625 27.0675 188.86332 27.067421 19.58043 19.07795 19.04869 18.66143 18.8261 0.03542005 0.01167151 0.01614608 0.01797934 0.07742458 0.07179909 0.05594537 0.03870274 0.02876029 0.02139237 0.0671 1 -17.469026115484603 -17.469026115484603
3632 1237667322722386092 190.8142 27.08556 190.81411 27.085608 17.61874 16.33397 15.66773 15.31861 15.027 0.02300084 0.005401552 0.005102279 0.006217774 0.01310042 0.0707308 0.05511296 0.03812689 0.02833237 0.02107408 0.023 0 -18.5250126947276 -18.5250126947276
3642 1237667323799470206 199.4403 27.21733 199.44027 27.217336 18.40674 16.58278 15.7141 15.28671 14.92958 0.3614995 0.1553814 0.1021216 0.08472017 0.06190309 0.07468233 0.05819196 0.04025693 0.02991521 0.02225142 0.038 0 -19.568921497723686 -19.568921497723686
51440 1237665532245115130 205.075 26.34945 205.07485 26.349562 16.83362 15.35115 14.60775 14.16163 13.88412 0.09553815 0.03043368 0.01988629 0.03079228 0.01721971 0.05724307 0.04460341 0.03085643 0.02292964 0.01705544 0.028 0 -20.01214367135074 -20.01214367135074
47609 1237667106889924685 127.1292 17.46611 127.12911 17.467191 16.27036 14.48643 13.79547 13.45149 13.46227 0.04167632 0.006372986 0.003624333 0.00374784 0.01369258 0.1675028 0.1305171 0.09029111 0.06709597 0.04990707 0.021 1 -20.199729988309237 -20.199729988309237
48642 1237667106889793846 126.8625 17.28389 126.86049 17.28408 15.51728 14.13534 13.30081 12.89368 12.73004 0.03884415 0.004683743 0.007707646 0.006704153 0.01054608 0.1737012 0.1353468 0.09363228 0.06957882 0.05175386 0.02 0 -20.58844349295954 -20.58844349295954
50123 1237667210507911184 132.1042 18.33028 132.10274 18.331132 15.47615 13.96864 13.38616 13.07549 12.95649 0.01379393 0.002521108 0.002592563 0.003500023 0.006553099 0.1109492 0.08645082 0.05980628 0.04444247 0.03305704 0.0211 1 -20.619355791128104 -20.619355791128104
52036 1237667253459616025 137.025 20.50361 137.02413 20.503525 17.50409 15.60704 14.82333 14.40072 14.09979 0.1319236 0.02596274 0.02311873 0.0214629 0.01901074 0.1677334 0.1306968 0.09041542 0.06718834 0.04997579 0.0256 1 -19.601973341198885 -19.601973341198885
47438 1237667430632063050 143.7417 21.70528 143.74001 21.70527 15.36632 13.18933 12.66124 12.27188 12.02903 0.03728143 0.01476111 0.02374653 0.02236921 0.02175274 0.1126434 0.08777097 0.06071955 0.04512113 0.03356183 0.0125 1 -20.207413579679915 -20.207413579679915
51883 1237667253465841798 151.5458 25.14944 151.54664 25.149442 17.59577 16.14562 15.63986 15.35114 15.14208 0.05418248 0.01008022 0.008339756 0.009216872 0.02354164 0.1325897 0.103313 0.07147145 0.05311095 0.03950479 0.052 0 -20.324260232813636 -20.324260232813636
48305 1237665367964385396 153.075 27.86194 153.07349 27.862081 15.67501 14.23178 13.28722 12.81794 12.52522 0.1169111 0.01172566 0.01682307 0.02174666 0.03208486 0.2048105 0.159587 0.1104015 0.08204018 0.06102282 0.016 1 -20.11748342791926 -20.11748342791926
47580 1237667212128747649 155.6583 27.35583 155.65882 27.356041 17.81166 15.59915 14.79716 14.3367 14.02138 0.2242882 0.08661897 0.05697856 0.04803628 0.04499615 0.1492981 0.1163321 0.08047798 0.05980377 0.04448302 0.051 0 -21.12479439512932 -21.12479439512932
48982 1237667323247132737 159.9125 25.32195 159.91265 25.322739 15.29075 14.17047 13.70998 13.40956 13.38095 0.01317888 0.003517139 0.002529316 0.003271365 0.007578623 0.1042889 0.0812612 0.05621612 0.0417746 0.03107263 0.017225 1 -19.854919667537956 -19.854919667537956
49459 1237667323247132737 159.9125 25.32195 159.91265 25.322739 15.29075 14.17047 13.70998 13.40956 13.38095 0.01317888 0.003517139 0.002529316 0.003271365 0.007578623 0.1042889 0.0812612 0.05621612 0.0417746 0.03107263 0.017 1 -19.826368121531004 -19.826368121531004
48972 1237667431176470548 161.9167 26.29528 161.91403 26.294815 15.52849 14.09767 13.42087 13.03429 12.85842 0.0327439 0.005125936 0.00470128 0.009594599 0.01053557 0.1426971 0.1111886 0.07691979 0.05715965 0.04251628 0.022 1 -20.67534691875067 -20.67534691875067
46587 1237667324321857547 162.1167 26.58583 162.11371 26.583807 15.31719 13.83777 13.34206 13.09154 12.97943 0.01762437 0.01737032 0.01862651 0.0281943 0.03978609 0.1595764 0.1243409 0.08601843 0.06392092 0.04754541 0.021 0 -20.65313998830924 -20.65313998830924
47259 1237667537469505656 147.75 20.07333 147.75191 20.07248 24.6347 23.27361 23.0648 24.23088 21.90577 1.886154 0.571956 0.5849464 1.612753 0.8253198 0.09670537 0.07535217 0.05212828 0.0387369 0.02881314 0.013 0 -9.88902027617382 -9.88902027617382
50113 1237667538544427325 150.4 21.6075 150.39922 21.607535 16.73977 15.6201 14.92595 14.63197 14.32185 0.1707404 0.008501963 0.03505967 0.03029187 0.02282652 0.1231099 0.0959264 0.06636144 0.04931366 0.0366803 0.0207 0 -19.038005241924225 -19.038005241924225
49604 1237667542291120185 151.3083 21.45667 151.30621 21.455964 15.39679 14.30726 13.7333 13.48336 13.30529 0.01845691 0.01897041 0.03036125 0.02930977 0.02729402 0.1454956 0.1133692 0.07842826 0.0582806 0.04335006 0.019 1 -20.04457151940378 -20.04457151940378
46149 1237667536935256133 154.1417 21.12306 154.14224 21.123053 14.15967 12.89651 12.14337 11.7823 11.51299 0.007707403 0.00406643 0.003246567 0.003700195 0.003934931 0.09442477 0.07357514 0.05089894 0.03782337 0.02813364 0.0044 1 -18.457996897070576 -18.457996897070576
4295 1237667550342152197 157.5587 22.31422 157.5588 22.314308 17.69637 15.89341 14.96027 14.47649 14.12398 0.1202707 0.07755993 0.06750526 0.06735232 0.06229918 0.1248828 0.09730782 0.06731711 0.05002382 0.03720853 0.04 0 -20.434133471279445 -20.434133471279445
54415 1237667536393535640 142.8462 17.80778 142.8497 17.800782 19.79485 18.2233 17.12892 16.66731 16.3527 0.1921184 0.02611436 0.01671135 0.01656925 0.03518458 0.1627718 0.1268307 0.08774088 0.06520088 0.04849748 0.06 1 -19.145939766557852 -17.470579766557854
49173 1237667734491824164 144.0167 16.76028 144.01595 16.760381 16.50649 15.50186 15.1653 14.98477 14.78645 0.01675642 0.009831479 0.01014045 0.00980752 0.0133166 0.1675303 0.1305385 0.0903059 0.06710696 0.04991525 0.027 0 -19.37562233543457 -19.37562233543457
250 1237667782821216481 152.0323 19.2995 152.03237 19.299542 18.1321 17.02328 16.64836 16.41376 16.33206 0.05872438 0.01013824 0.006924998 0.01244631 0.04819271 0.1094393 0.08527432 0.05899238 0.04383766 0.03260717 0.033574 1 -18.365758945103703 -18.365758945103703
52239 1237667735034593403 157.7417 20.08194 157.74173 20.081937 18.50305 16.98365 16.47269 16.21727 16.32999 0.1444718 0.02472012 0.04604885 0.02768989 0.2262101 0.08310584 0.06475551 0.04479756 0.03328939 0.02476119 0.026 1 -17.986280254493728 -17.986280254493728
52377 1237667549268803624 158.6958 21.64833 158.69707 21.648278 13.92289 12.85612 12.32639 12.08557 11.9105 0.02075079 0.009634719 0.01022041 0.008471139 0.01206535 0.09740403 0.07589655 0.05250489 0.03901676 0.0290213 0.004356 1 -18.253152870058326 -18.253152870058326
3906 1237667781738889424 132.532 13.31383 132.53204 13.311951 21.32147 17.89946 16.69643 16.26119 16.09423 1.350741 0.04341592 0.02776244 0.03260302 0.05138822 0.1264597 0.09853651 0.0681671 0.05065546 0.03767836 0.04 1 -18.697973471279447 -14.336513471279446
47947 1237667429017518246 135.175 17.62194 135.17454 17.621783 16.63919 14.84409 14.36226 14.16485 14.28439 0.05892185 0.007283327 0.006247486 0.007883236 0.02695093 0.120244 0.09369332 0.0648166 0.04816568 0.03582642 0.013 0 -18.591560276173823 -18.591560276173823
48595 1237670450523144332 138.5542 16.7425 138.55316 16.742332 15.51698 14.24232 13.35244 12.96453 12.86201 0.02515733 0.004365472 0.002708664 0.002783604 0.007783309 0.1349957 0.1051878 0.0727684 0.05407472 0.04022166 0.02791 0 -21.260462697082794 -21.260462697082794
51334 1237667537465770065 139.0917 17.72722 139.09036 17.727219 16.05919 14.64474 13.98123 13.64778 13.40086 0.02057772 0.004454552 0.0025298 0.002113308 0.005630034 0.13271 0.1034067 0.0715363 0.05315914 0.03954063 0.026 0 -20.477740254493728 -20.477740254493728
3918 1237670965385494723 139.9513 14.45158 139.95135 14.451575 21.19241 17.31975 16.65459 16.30009 16.31038 2.1765 0.07590979 0.1059981 0.1304182 0.2793519 0.1265714 0.09862355 0.06822732 0.05070021 0.03771164 0.085 0 -20.3766081432111 -20.3766081432111
50147 1237667551417401603 161.1167 23.83611 161.12104 23.837647 19.19436 17.97702 17.70889 17.56047 17.37435 0.1289652 0.02550342 0.02180125 0.04151035 0.1038632 0.131673 0.1025987 0.07097732 0.05274376 0.03923166 0.04 0 -17.685513471279446 -17.685513471279446
49188 1237667549269852207 161.2875 22.07861 161.28941 22.078491 15.27151 13.84169 13.15449 12.75909 12.52975 0.01450524 0.008233601 0.007381403 0.007035467 0.005809725 0.118133 0.09204846 0.0636787 0.0473201 0.03519746 0.019 1 -20.623381519403782 -20.623381519403782
1753 1237667781215191200 163.1694 19.94478 163.1694 19.944805 18.17745 17.0537 16.62232 16.32708 16.20959 0.1065689 0.03051612 0.05556287 0.01726499 0.05142014 0.131655 0.1025847 0.07096763 0.05273655 0.03922631 0.03 1 -18.14738978823795 -18.14738978823795
46790 1237668495239544891 162.9667 16.00111 162.97213 15.996956 18.80414 16.62463 15.59943 15.19643 14.9232 0.1137339 0.01230524 0.01187175 0.01134687 0.01857895 0.1151821 0.08974911 0.06208802 0.04613805 0.03431823 0.02284 0 -18.57815401250869 -18.824044012508686
7005 1237667915412865180 166.9583 18.99417 166.9601 18.990709 18.19581 17.25516 17.07397 16.92077 17.06137 0.08010575 0.01324902 0.01557855 0.0218693 0.0982791 0.1030468 0.08029335 0.05554657 0.04127705 0.03070254 0.02 1 -16.81528349295954 -16.81528349295954
50 1237667912734671020 169.6707 25.16625 169.67074 25.166271 19.13059 18.18631 17.81347 17.62064 17.53805 0.1404691 0.02222366 0.02371056 0.03297852 0.1167343 0.06833115 0.05324317 0.03683338 0.02737115 0.02035911 0.0254 0 -16.59480209773933 -16.59480209773933
48510 1237668495242821647 170.7292 16.59083 170.72757 16.590032 14.89058 13.26319 12.19966 11.83372 11.55591 0.1096184 0.05478484 0.0182528 0.01617669 0.01544293 0.1074837 0.0837506 0.05793827 0.04305435 0.03202453 0.0048 1 -18.590649701517577 -18.590649701517577
55317 1237667781218664630 171.6763 20.72686 171.67055 20.725387 17.96467 16.91328 16.47894 16.38383 16.46982 0.09269731 0.02791056 0.01644025 0.03042693 0.08757699 0.08178984 0.06373008 0.04408818 0.03276224 0.02436909 0.02094 0 -17.510046901353753 -17.510046901353753
49103 1237668294985121847 172.7542 20.46917 172.75284 20.468948 15.51604 14.42333 14.00013 13.76747 13.57222 0.01483219 0.003782338 0.003269256 0.003507118 0.01004147 0.09509561 0.07409786 0.05126056 0.03809209 0.02833351 0.021 0 -19.99506998830924 -19.99506998830924
52384 1237668294985121847 172.7542 20.46917 172.75284 20.468948 15.51604 14.42333 14.00013 13.76747 13.57222 0.01483219 0.003782338 0.003269256 0.003507118 0.01004147 0.09509561 0.07409786 0.05126056 0.03809209 0.02833351 0.0205 0 -19.942742819918408 -19.942742819918408
49222 1237667782829670591 172.4375 22.12667 172.43833 22.126549 15.74931 14.49795 13.99099 13.70414 13.6005 0.01881919 0.004634822 0.003794055 0.002944185 0.00923475 0.09277525 0.07228985 0.05000978 0.03716263 0.02764217 0.022 0 -20.10522691875067 -20.10522691875067
1343 1237667914879467669 175.2279 19.16278 175.2281 19.162832 19.69332 17.67557 16.67652 16.18431 15.83856 0.1610212 0.02314913 0.01645709 0.01873673 0.02434423 0.08364256 0.06517372 0.04508688 0.03350438 0.0249211 0.07 0 -19.933073714710925 -19.933073714710925
4692 1237668294449561789 176.0114 20.34756 176.01141 20.347519 19.56254 18.06266 17.35769 17.02016 16.76483 0.1054986 0.0243101 0.01691291 0.0199245 0.03767585 0.08197551 0.06387477 0.04418826 0.03283662 0.02442441 0.039119 1 -17.988352236522058 -17.988352236522058
52296 1237667735578607674 175.1833 22.42945 175.18205 22.431154 19.94374 18.96576 18.90954 18.92816 19.30794 0.1834161 0.09953939 0.09971817 0.1304499 0.3187118 0.1095364 0.08534999 0.05904473 0.04387656 0.0326361 0.023726 0 -15.350686144968641 -15.350686144968641
4691 1237667915953733789 176.5049 20.16592 176.50498 20.16596 20.22373 18.36965 17.50986 17.11294 16.8305 0.2206988 0.0149719 0.01119564 0.01085686 0.0361615 0.1080446 0.08418761 0.0582406 0.04327901 0.03219163 0.080849 1 -19.412616777647177 -19.412616777647177
807 1237667916491260062 178.0903 20.65192 178.09045 20.651856 17.45197 15.65304 14.81575 14.40152 14.10939 0.04366587 0.005945915 0.005336253 0.005840543 0.008627896 0.1883622 0.1467705 0.1015352 0.0754515 0.05612206 0.023173 0 -19.393264822800944 -19.393264822800944
52269 1237668297128149134 179.6792 19.14694 179.67898 19.14699 17.20294 15.72649 14.99673 14.61098 14.30949 0.03684153 0.007152688 0.006629703 0.007884492 0.01132512 0.136405 0.1062859 0.07352807 0.05463924 0.04064156 0.043 1 -20.55471579253757 -20.55471579253757
49555 1237668294987415615 178.3333 20.75167 178.33467 20.751718 15.23859 13.77403 13.07702 12.76527 12.60371 0.01875835 0.03371457 0.04246017 0.01865061 0.04349205 0.1726619 0.134537 0.09307203 0.0691625 0.05144419 0.0207 0 -20.886935241924228 -20.886935241924228
51989 1237668349219111236 236.575 10.75861 236.57364 10.758622 16.3306 15.13348 14.71905 14.46239 14.25508 0.02652289 0.01200888 0.01207457 0.01540099 0.01615314 0.2481419 0.1933505 0.133759 0.09939726 0.0739333 0.018 1 -18.941416040156167 -18.941416040156167
52061 1237665567154831489 240.15 15.68556 240.14901 15.685631 16.00266 14.73161 14.10541 13.86065 13.75514 0.02102621 0.01714575 0.009753883 0.008856066 0.009491623 0.1950018 0.1519441 0.1051142 0.07811112 0.05810032 0.0359 0 -21.05416575753123 -21.05416575753123
50737 1237668332572836064 238.5625 10.96944 238.5638 10.96945 19.94388 17.39388 16.81353 16.47214 16.11978 0.5172268 0.02081767 0.01415478 0.02859851 0.08973522 0.2299725 0.179193 0.1239649 0.09211919 0.06851976 0.036168 0 -18.36219598477082 -18.36219598477082
50943 1237668366927398048 245.9458 11.73972 245.945 11.7398 18.79341 17.37781 16.97453 16.9263 19.92227 0.2318926 0.02708752 0.02286519 0.04941939 3.025874 0.3092884 0.2409955 0.1667195 0.1238905 0.09215176 0.017 1 -16.561818121531005 -16.561818121531005
55184 1237671262273405158 135.4998 12.3555 135.49987 12.35552 18.65995 17.664 17.43412 17.21308 16.72296 0.09187995 0.0245709 0.02232512 0.03026976 0.05940616 0.09021586 0.07029559 0.04863016 0.03613742 0.0268796 0.066877 0 -19.076367430045934 -19.076367430045934
49558 1237671124298367242 136.9292 12.05167 136.92958 12.051834 20.2602 18.91919 18.20579 18.15184 18.26097 0.05952815 0.01097297 0.008591598 0.01079194 0.04627024 0.08218592 0.06403872 0.04430169 0.0329209 0.0244871 0.03 1 -16.563919788237946 -16.563919788237946
52213 1237671123767853071 151.6375 14.43361 151.63864 14.43353 17.67925 15.7436 14.96359 14.5461 14.31028 0.04107799 0.01219006 0.01065977 0.01055218 0.01000638 0.1978985 0.1542012 0.1066757 0.07927146 0.0589634 0.030027 0 -19.808073234487498 -19.808073234487498
52673 1237671262281531531 154.2781 15.81033 154.27811 15.810355 18.81964 17.97714 17.74298 17.46005 17.59313 0.05658558 0.01335753 0.01716447 0.01918488 0.07648171 0.1644263 0.1281198 0.08863272 0.06586361 0.04899042 0.094 1 -19.506762782638138 -19.506762782638138
4322 1237668588648399000 182.8825 16.28053 182.88265 16.280544 18.0666 16.69029 15.96887 15.59797 15.31446 0.04292419 0.01104902 0.009375984 0.01265974 0.01558941 0.1635832 0.1274629 0.08817826 0.0655259 0.04873923 0.023 0 -18.223872694727596 -18.223872694727596
51145 1237661070872870923 182.6542 16.03306 182.65628 16.032919 14.11977 12.80208 12.20402 11.89545 11.65958 0.006331076 0.001805078 0.002000504 0.002415945 0.004488847 0.1410541 0.1099084 0.07603411 0.05650149 0.04202672 0.0722 1 -24.472769502487836 -24.472769502487836
806 1237668588650627118 188.1104 16.25797 188.11054 16.257878 17.48846 16.53662 16.15716 15.87626 15.71366 0.02045431 0.01640973 0.01756059 0.01736372 0.01995331 0.1336391 0.1041307 0.07203712 0.0535313 0.03981745 0.051016 1 -19.76547553453563 -19.76547553453563
11332 1237668298203005130 182.3733 20.1 182.37339 20.103711 18.92234 17.34135 16.66252 16.2941 16.07445 0.100759 0.009853656 0.008509541 0.009022401 0.03348651 0.1520296 0.1184604 0.08195037 0.06089791 0.04529686 0.04 1 -18.731883471279446 -18.731883471279446
51709 1237667782838452274 194.225 22.37389 194.2231 22.373607 16.71898 15.49002 15.18928 15.0036 14.94977 0.02906188 0.005702199 0.004458339 0.004838819 0.01755816 0.1426455 0.1111484 0.07689195 0.05713896 0.04250089 0.022 0 -18.90693691875067 -18.90693691875067
47368 1237667783913701402 197.9042 22.91556 197.90433 22.915491 14.08093 12.53675 11.85992 11.53654 11.30299 0.01040771 0.00796595 0.01467747 0.01499794 0.01026144 0.05851451 0.04559411 0.03154179 0.02343893 0.01743426 0.0087 1 -20.221779777732728 -20.221779777732728
49239 1237667783917174815 206.4417 22.08805 206.44009 22.088821 16.69485 14.54717 13.8884 13.44651 13.33822 0.09826501 0.01487648 0.01648456 0.01936668 0.01582115 0.09882069 0.07700041 0.05326853 0.03958422 0.02944339 0.027 0 -20.652522335434572 -20.652522335434572
48604 1237667912740896940 185.4375 25.88556 185.44012 25.884658 16.96283 15.03551 14.10016 13.5969 13.22436 0.3499087 0.2508173 0.230167 0.2247983 0.1991712 0.1220118 0.09507075 0.0657695 0.04887379 0.03635312 0.023 0 -20.092582694727597 -20.092582694727597
51750 1237668350817009776 207.275 17.23833 207.27277 17.238355 17.05606 15.68472 15.27714 15.05624 15.00833 0.04526975 0.005926844 0.004549281 0.006866163 0.02159223 0.08857272 0.06901526 0.04774444 0.03547924 0.02639003 0.0254 0 -19.13113209773933 -19.13113209773933
47604 1237668349744841103 210.9875 15.8525 210.99282 15.850354 21.70441 21.65294 22.07652 21.35646 22.8236 0.6553 0.4635887 0.5801739 0.6136854 2.538345 0.07510265 0.05851948 0.0404835 0.03008358 0.02237666 0.05 1 -13.802433536319729 -13.802433536319729
50138 1237668332562087965 213.8 15.74194 213.79895 15.742084 16.11684 14.55764 13.87245 13.61202 13.28479 0.0302189 0.01538046 0.008155953 0.004652189 0.01296486 0.0869536 0.06775365 0.04687166 0.03483067 0.02590762 0.0178 0 -19.76375352618411 -19.76375352618411
50983 1237668333098958899 213.9292 16.19972 213.92885 16.200185 17.42504 16.2799 15.92865 15.71495 15.64999 0.04350604 0.03281622 0.02602552 0.02024891 0.04433143 0.06704315 0.05223957 0.03613909 0.02685522 0.01997535 0.039 1 -19.410776549772137 -19.410776549772137
50207 1237668349748379825 219.1625 14.66889 219.16043 14.669058 17.43007 16.21755 15.77059 15.49739 15.2706 0.03496893 0.005459733 0.0049717 0.005857837 0.01825367 0.07697501 0.05997841 0.04149279 0.03083359 0.02293452 0.05 1 -20.10836353631973 -20.10836353631973
47646 1237668349214785881 226.6917 12.85028 226.69326 12.850306 17.01178 15.6399 14.92153 14.54639 14.28793 0.04380419 0.01091152 0.006410655 0.006391571 0.01137482 0.1602716 0.1248826 0.08639318 0.06419939 0.04775255 0.0217 0 -19.14487218388229 -19.14487218388229
52595 1237662638516797447 226.1708 12.63333 226.16909 12.633451 15.53126 14.17349 13.41999 13.01504 12.73896 0.01581809 0.00441783 0.00573577 0.006816563 0.007797957 0.155826 0.1214186 0.0839968 0.06241862 0.04642799 0.028723 0 -21.25526250575748 -21.25526250575748
54416 1237668270838251569 233.8879 12.56683 233.8877 12.567499 18.14398 16.94658 16.50012 16.28861 16.34654 0.06430032 0.01614427 0.01372588 0.01617322 0.05453311 0.1758635 0.1370316 0.09479786 0.07044497 0.05239812 0.02837 1 -18.1482801936189 -18.1482801936189
48951 1237668298218733681 220.0833 16.68611 220.0813 16.685115 15.97148 14.6996 14.00227 13.62881 13.40382 0.04639271 0.006868588 0.01086852 0.00989063 0.01060317 0.1374119 0.1070705 0.07407085 0.05504258 0.04094157 0.03 0 -20.767439788237947 -20.767439788237947
48933 1237667733987655840 222.7292 17.22 222.73104 17.218187 18.2168 17.12781 16.81271 16.63346 16.43954 0.04899643 0.008815308 0.01047381 0.01313374 0.04019808 0.1042111 0.08120055 0.05617417 0.04174343 0.03104944 0.042 0 -18.687639966629146 -18.687639966629146
49592 1237668312163942692 234.9625 14.1875 234.96123 14.187396 16.05457 14.89198 14.40385 14.10106 13.93555 0.01672728 0.007755227 0.01263104 0.01335616 0.01474658 0.2221609 0.1731062 0.1197541 0.08899013 0.06619231 0.032 1 -20.506003406239167 -20.506003406239167
50813 1237667967494586544 223.4458 20.11555 223.44474 20.115958 16.62705 15.07352 14.4427 13.97491 13.93682 0.04144815 0.005368663 0.006372533 0.0038536 0.01427596 0.1170149 0.09117725 0.063076 0.04687223 0.03486433 0.031 1 -20.398211983811002 -20.398211983811002
