ID,PhotoObjID,hostra,hostdec,SDSSra,SDSSdec,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
47475,1237668624630284403,202.3292,17.05167,202.329848435474,17.0517482013978,15.46382,13.20131,12.33001,12.17376,12.01951,0.03541839,0.06583235,0.02499644,0.009265607,0.06025628,0.08277892,0.06450077,0.04462134,0.03315844,0.02466378
47955,1237668624630284403,202.3292,17.05167,202.329848435474,17.0517482013978,15.46382,13.20131,12.33001,12.17376,12.01951,0.03541839,0.06583235,0.02499644,0.009265607,0.06025628,0.08277892,0.06450077,0.04462134,0.03315844,0.02466378
50959,1237668289617985540,149.0833,16.83167,149.083248500487,16.8313568233481,21.36198,19.68341,18.82029,18.35022,17.96301,0.3608053,0.1734468,0.173859,0.1774511,0.1846134,0.1238393,0.09649477,0.06675464,0.04960585,0.03689764
50883,1237668289082818598,153.2542,17.03417,153.255315820009,17.0341683530926,15.51174,14.12566,13.44216,13.10448,12.90463,0.01182474,0.00571396,0.01053878,0.01516629,0.01488574,0.1386525,0.1080371,0.07473955,0.0555395,0.04131118
48149,1237667446192209932,182.9667,24.12333,182.966549033652,24.1231469021648,21.69596,21.25939,21.88194,24.36193,22.82705,28.32433,31.71331,105.3811,836.3145,374.3064,0.1511993,0.1178135,0.08150282,0.06056533,0.04504948
47215,1237667254545416217,165.9292,28.88583,165.931407892223,28.8859127285953,20.49471,19.52398,19.26592,19.0349,18.96855,0.257202,0.2057492,0.2115929,0.2012096,0.2836553,0.1295182,0.1009197,0.06981581,0.05188063,0.03858966
46144,1237667254014771254,182.325,29.92694,182.323778754703,29.9276265167781,14.81809,13.5256,12.69226,12.49298,12.36022,0.01751514,0.004266373,0.002774373,0.002772298,0.007367791,0.07665653,0.05973025,0.04132111,0.03070601,0.02283963
47966,1237667253471543340,165.7958,27.97361,165.796843934783,27.9723832332643,13.18976,11.79248,11.13833,10.82703,10.64341,0.01211896,0.01183102,0.01481165,0.01367834,0.006894577,0.1120072,0.08727521,0.06037659,0.04486628,0.03337227
49147,1237666407923187868,40.2348,-0.1792,40.2350882184388,-0.180011732948495,19.45963,18.19006,17.62205,17.43241,17.03772,0.2300824,0.02786872,0.01863201,0.03802767,0.1076061,0.1031945,0.08040842,0.05562617,0.04133621,0.03074654
47181,1237666338115420846,17.07083,-0.97361,17.0735427692111,-0.973517834088447,21.59833,20.59641,20.21342,20.2348,19.88856,0.8816296,0.1641364,0.1126477,0.2678812,0.7842983,0.2620454,0.204184,0.1412535,0.1049665,0.0780758
47128,1237666301090267592,45.27917,0.355278,45.2816744640517,0.355602298907517,22.78548,23.15195,21.70971,21.72169,21.14688,1.067685,0.5970833,0.2591159,0.4364719,1.116137,0.479656,0.3737447,0.2585548,0.192134,0.1429124
